time_stamp,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2023-10-07T11:00:00+00:00,26.9,28.6,25.2
2023-10-07T12:00:00+00:00,26.9,28.6,25.3
2023-10-07T13:00:00+00:00,26.2,28.0,24.4
2023-10-07T14:00:00+00:00,24.9,26.5,23.3
2023-10-07T15:00:00+00:00,35.0,36.6,33.5
2023-10-07T16:00:00+00:00,31.3,32.7,29.9
2023-10-07T17:00:00+00:00,19.6,20.5,18.6
2023-10-07T18:00:00+00:00,17.4,18.0,16.8
2023-10-07T19:00:00+00:00,25.7,26.8,24.7
2023-10-07T20:00:00+00:00,15.5,16.1,15.0
2023-10-07T21:00:00+00:00,13.6,13.9,13.2
2023-10-07T22:00:00+00:00,12.9,13.3,12.5
2023-10-07T23:00:00+00:00,12.7,13.1,12.2
2023-10-08T00:00:00+00:00,13.3,13.7,12.9
2023-10-08T01:00:00+00:00,14.7,15.3,14.2
2023-10-08T02:00:00+00:00,19.7,20.8,18.6
2023-10-08T03:00:00+00:00,25.1,26.3,23.8
2023-10-08T04:00:00+00:00,24.1,25.6,22.5
2023-10-08T05:00:00+00:00,23.6,25.1,22.1
2023-10-08T06:00:00+00:00,25.9,27.5,24.3
2023-10-08T07:00:00+00:00,28.4,30.0,26.8
2023-10-08T08:00:00+00:00,28.1,30.0,26.1
2023-10-08T09:00:00+00:00,29.9,31.2,28.6
2023-10-08T10:00:00+00:00,27.7,29.3,26.0
2023-10-08T11:00:00+00:00,25.8,27.4,24.2
2023-10-08T12:00:00+00:00,28.0,29.8,26.2
2023-10-08T13:00:00+00:00,30.7,32.3,29.0
2023-10-08T14:00:00+00:00,31.0,32.3,29.6
2023-10-08T15:00:00+00:00,36.6,38.0,35.2
2023-10-08T16:00:00+00:00,27.1,28.5,25.6
2023-10-08T17:00:00+00:00,16.3,16.9,15.8
2023-10-08T18:00:00+00:00,16.0,16.6,15.4
2023-10-08T19:00:00+00:00,18.5,19.3,17.8
2023-10-08T20:00:00+00:00,15.0,15.3,14.6
2023-10-08T21:00:00+00:00,13.4,13.6,13.2
2023-10-08T22:00:00+00:00,10.7,10.9,10.5
2023-10-08T23:00:00+00:00,12.3,12.4,12.2
2023-10-09T00:00:00+00:00,13.1,13.3,12.9
2023-10-09T01:00:00+00:00,14.6,15.3,14.0
2023-10-09T02:00:00+00:00,21.0,21.9,20.1
2023-10-09T03:00:00+00:00,19.3,20.2,18.4
2023-10-09T04:00:00+00:00,11.1,11.4,10.8
2023-10-09T05:00:00+00:00,14.5,15.3,13.7
2023-10-09T06:00:00+00:00,14.8,15.7,13.9
2023-10-09T07:00:00+00:00,14.8,15.5,14.0
2023-10-09T08:00:00+00:00,15.2,16.0,14.4
2023-10-09T09:00:00+00:00,15.1,15.7,14.6
2023-10-09T10:00:00+00:00,15.9,16.7,15.1
2023-10-09T11:00:00+00:00,17.6,18.7,16.4
2023-10-09T12:00:00+00:00,18.4,19.5,17.4
2023-10-09T13:00:00+00:00,17.5,18.2,16.7
2023-10-09T14:00:00+00:00,18.4,19.7,17.1
2023-10-09T15:00:00+00:00,19.8,20.7,18.8
2023-10-09T16:00:00+00:00,27.2,28.5,26.0
2023-10-09T17:00:00+00:00,28.6,29.6,27.6
2023-10-09T18:00:00+00:00,29.4,30.6,28.2
2023-10-09T19:00:00+00:00,23.9,25.0,22.8
2023-10-09T20:00:00+00:00,15.5,16.4,14.7
2023-10-09T21:00:00+00:00,11.6,12.1,11.1
2023-10-09T22:00:00+00:00,9.6,10.0,9.3
2023-10-09T23:00:00+00:00,8.3,8.3,8.2
2023-10-10T00:00:00+00:00,7.4,7.3,7.5
2023-10-10T01:00:00+00:00,7.2,7.3,7.1
2023-10-10T02:00:00+00:00,7.0,7.0,6.9
2023-10-10T03:00:00+00:00,5.6,5.5,5.8
2023-10-10T04:00:00+00:00,4.5,4.2,4.8
2023-10-10T05:00:00+00:00,4.3,4.0,4.6
2023-10-10T06:00:00+00:00,5.0,5.0,5.0
2023-10-10T07:00:00+00:00,5.2,5.1,5.3
2023-10-10T08:00:00+00:00,5.9,5.7,6.1
2023-10-10T09:00:00+00:00,6.4,6.4,6.4
2023-10-10T10:00:00+00:00,6.1,6.0,6.1
2023-10-10T11:00:00+00:00,6.4,6.6,6.3
2023-10-10T12:00:00+00:00,6.8,6.9,6.7
2023-10-10T13:00:00+00:00,7.9,8.1,7.7
2023-10-10T14:00:00+00:00,11.4,12.0,10.9
2023-10-10T15:00:00+00:00,16.2,16.9,15.5
2023-10-10T16:00:00+00:00,18.4,19.6,17.1
2023-10-10T17:00:00+00:00,10.9,11.3,10.6
2023-10-10T18:00:00+00:00,3.4,3.4,3.4
2023-10-10T19:00:00+00:00,3.1,2.9,3.3
2023-10-10T20:00:00+00:00,2.9,2.7,3.2
2023-10-10T21:00:00+00:00,3.4,3.2,3.7
2023-10-10T22:00:00+00:00,3.3,3.3,3.4
2023-10-10T23:00:00+00:00,2.8,2.6,3.0
2023-10-11T00:00:00+00:00,6.5,6.6,6.4
2023-10-11T01:00:00+00:00,6.2,6.2,6.2
2023-10-11T02:00:00+00:00,3.9,3.7,4.0
2023-10-11T03:00:00+00:00,2.5,2.0,2.9
2023-10-11T04:00:00+00:00,3.1,2.8,3.4
2023-10-11T05:00:00+00:00,3.2,3.0,3.5
2023-10-11T06:00:00+00:00,3.2,2.9,3.5
2023-10-11T07:00:00+00:00,2.4,2.1,2.8
2023-10-11T08:00:00+00:00,2.0,1.6,2.5
2023-10-11T09:00:00+00:00,3.2,2.7,3.6
2023-10-11T10:00:00+00:00,3.8,3.5,4.1
2023-10-11T11:00:00+00:00,3.9,3.6,4.2
2023-10-11T12:00:00+00:00,4.6,4.5,4.8
2023-10-11T13:00:00+00:00,4.9,4.7,5.0
2023-10-11T14:00:00+00:00,5.8,5.7,5.9
2023-10-11T15:00:00+00:00,6.0,5.8,6.1
2023-10-11T16:00:00+00:00,4.9,4.8,5.0
2023-10-11T17:00:00+00:00,4.3,4.0,4.6
2023-10-11T18:00:00+00:00,3.4,3.3,3.6
2023-10-11T19:00:00+00:00,3.1,2.9,3.3
2023-10-11T20:00:00+00:00,2.9,2.7,3.1
2023-10-11T21:00:00+00:00,2.6,2.3,3.0
2023-10-11T22:00:00+00:00,2.6,2.2,2.9
2023-10-11T23:00:00+00:00,2.4,2.1,2.7
2023-10-12T00:00:00+00:00,2.1,1.8,2.5
2023-10-12T01:00:00+00:00,2.4,2.1,2.7
2023-10-12T02:00:00+00:00,2.5,2.1,2.9
2023-10-12T03:00:00+00:00,2.3,1.9,2.8
2023-10-12T04:00:00+00:00,2.5,2.1,2.9
2023-10-12T05:00:00+00:00,2.7,2.3,3.1
2023-10-12T06:00:00+00:00,5.4,5.4,5.5
2023-10-12T07:00:00+00:00,9.6,9.8,9.5
2023-10-12T08:00:00+00:00,11.5,11.7,11.3
2023-10-12T09:00:00+00:00,7.7,7.7,7.7
2023-10-12T10:00:00+00:00,6.2,6.1,6.3
2023-10-12T11:00:00+00:00,6.4,6.2,6.6
2023-10-12T12:00:00+00:00,6.4,6.3,6.5
2023-10-12T13:00:00+00:00,7.0,7.0,7.1
2023-10-12T14:00:00+00:00,8.2,8.3,8.0
2023-10-12T15:00:00+00:00,11.3,11.7,10.9
2023-10-12T16:00:00+00:00,8.4,8.5,8.3
2023-10-12T17:00:00+00:00,7.5,7.5,7.4
2023-10-12T18:00:00+00:00,10.5,10.8,10.2
2023-10-12T19:00:00+00:00,7.0,7.0,7.0
2023-10-12T20:00:00+00:00,5.8,5.7,5.9
2023-10-12T21:00:00+00:00,5.0,4.8,5.3
2023-10-12T22:00:00+00:00,4.4,4.1,4.7
2023-10-12T23:00:00+00:00,4.1,3.8,4.4
2023-10-13T00:00:00+00:00,4.5,4.1,4.8
2023-10-13T01:00:00+00:00,16.4,16.4,16.3
2023-10-13T02:00:00+00:00,15.6,16.1,15.2
2023-10-13T03:00:00+00:00,7.7,7.7,7.8
2023-10-13T04:00:00+00:00,9.8,10.0,9.7
2023-10-13T05:00:00+00:00,10.3,10.6,10.0
2023-10-13T06:00:00+00:00,12.5,12.8,12.2
2023-10-13T07:00:00+00:00,11.0,11.4,10.7
2023-10-13T08:00:00+00:00,12.1,12.6,11.5
2023-10-13T09:00:00+00:00,12.4,13.0,11.8
2023-10-13T10:00:00+00:00,10.3,10.6,10.0
2023-10-13T11:00:00+00:00,9.4,9.5,9.2
2023-10-13T12:00:00+00:00,9.0,9.1,9.0
2023-10-13T13:00:00+00:00,9.0,9.0,9.0
2023-10-13T14:00:00+00:00,9.4,9.3,9.5
2023-10-13T15:00:00+00:00,10.8,11.0,10.5
2023-10-13T16:00:00+00:00,21.2,21.9,20.4
2023-10-13T17:00:00+00:00,24.5,25.6,23.3
2023-10-13T18:00:00+00:00,19.4,20.3,18.4
2023-10-13T19:00:00+00:00,9.8,10.2,9.5
2023-10-13T20:00:00+00:00,7.8,7.8,7.7
2023-10-13T21:00:00+00:00,6.8,6.9,6.7
2023-10-13T22:00:00+00:00,6.2,6.1,6.4
2023-10-13T23:00:00+00:00,4.3,4.1,4.5
2023-10-14T00:00:00+00:00,4.0,3.8,4.3
2023-10-14T01:00:00+00:00,5.5,5.4,5.7
2023-10-14T02:00:00+00:00,8.0,8.0,7.9
2023-10-14T03:00:00+00:00,23.3,24.1,22.6
2023-10-14T04:00:00+00:00,14.6,15.2,14.1
2023-10-14T05:00:00+00:00,15.3,15.7,14.9
2023-10-14T06:00:00+00:00,15.5,16.0,15.1
2023-10-14T07:00:00+00:00,13.0,13.5,12.6
2023-10-14T08:00:00+00:00,13.1,13.6,12.6
2023-10-14T09:00:00+00:00,13.4,13.7,13.2
2023-10-14T10:00:00+00:00,13.1,13.5,12.7
2023-10-14T11:00:00+00:00,14.4,15.0,13.8
2023-10-14T12:00:00+00:00,19.3,20.2,18.5
2023-10-14T13:00:00+00:00,17.5,18.4,16.6
2023-10-14T14:00:00+00:00,16.6,17.4,15.8
2023-10-14T15:00:00+00:00,18.7,19.6,17.8
2023-10-14T16:00:00+00:00,18.4,19.3,17.6
2023-10-14T17:00:00+00:00,21.4,22.2,20.5
2023-10-14T18:00:00+00:00,17.4,18.1,16.7
2023-10-14T19:00:00+00:00,21.2,21.9,20.6
2023-10-14T20:00:00+00:00,13.9,14.3,13.4
2023-10-14T21:00:00+00:00,5.5,5.4,5.5
2023-10-14T22:00:00+00:00,4.0,3.9,4.1
2023-10-14T23:00:00+00:00,4.4,4.2,4.5
2023-10-15T00:00:00+00:00,4.1,4.0,4.3
2023-10-15T01:00:00+00:00,7.4,7.6,7.2
2023-10-15T02:00:00+00:00,12.9,13.4,12.4
2023-10-15T03:00:00+00:00,14.9,15.5,14.3
2023-10-15T04:00:00+00:00,15.3,16.0,14.6
2023-10-15T05:00:00+00:00,16.6,17.3,16.0
2023-10-15T06:00:00+00:00,12.7,12.8,12.5
2023-10-15T07:00:00+00:00,11.7,12.4,11.1
2023-10-15T08:00:00+00:00,12.6,13.1,12.2
2023-10-15T09:00:00+00:00,13.1,13.8,12.4
2023-10-15T10:00:00+00:00,11.9,12.3,11.5
2023-10-15T11:00:00+00:00,12.2,12.7,11.7
2023-10-15T12:00:00+00:00,13.6,14.4,12.9
2023-10-15T13:00:00+00:00,16.0,16.9,15.1
2023-10-15T14:00:00+00:00,20.1,21.2,19.0
2023-10-15T15:00:00+00:00,17.2,18.0,16.5
2023-10-15T16:00:00+00:00,15.7,16.2,15.2
2023-10-15T17:00:00+00:00,13.7,14.0,13.3
2023-10-15T18:00:00+00:00,13.9,14.2,13.6
2023-10-15T19:00:00+00:00,14.0,14.5,13.5
2023-10-15T20:00:00+00:00,11.0,11.1,11.0
2023-10-15T21:00:00+00:00,10.2,10.2,10.1
2023-10-15T22:00:00+00:00,9.8,10.1,9.6
2023-10-15T23:00:00+00:00,9.4,9.4,9.3
2023-10-16T00:00:00+00:00,10.0,10.2,9.8
2023-10-16T01:00:00+00:00,11.0,11.1,10.8
2023-10-16T02:00:00+00:00,14.3,14.8,13.8
2023-10-16T03:00:00+00:00,12.6,13.1,12.1
2023-10-16T04:00:00+00:00,14.3,14.8,13.8
2023-10-16T05:00:00+00:00,14.7,15.5,14.0
2023-10-16T06:00:00+00:00,13.2,13.8,12.7
2023-10-16T07:00:00+00:00,14.5,15.1,14.0
2023-10-16T08:00:00+00:00,14.0,14.3,13.6
2023-10-16T09:00:00+00:00,14.8,15.5,14.2
2023-10-16T10:00:00+00:00,15.6,16.3,14.9
2023-10-16T11:00:00+00:00,16.2,17.1,15.3
2023-10-16T12:00:00+00:00,14.7,15.2,14.1
2023-10-16T13:00:00+00:00,14.7,15.4,14.0
2023-10-16T14:00:00+00:00,16.0,16.6,15.5
2023-10-16T15:00:00+00:00,23.6,24.9,22.2
2023-10-16T16:00:00+00:00,21.8,22.7,20.9
2023-10-16T17:00:00+00:00,18.4,19.0,17.8
2023-10-16T18:00:00+00:00,16.3,16.9,15.8
2023-10-16T19:00:00+00:00,16.5,17.1,16.0
2023-10-16T20:00:00+00:00,18.8,19.4,18.3
2023-10-16T21:00:00+00:00,9.4,9.5,9.3
2023-10-16T22:00:00+00:00,6.2,6.3,6.2
2023-10-16T23:00:00+00:00,5.7,5.6,5.9
2023-10-17T00:00:00+00:00,4.8,4.7,4.9
2023-10-17T01:00:00+00:00,6.3,6.3,6.2
2023-10-17T02:00:00+00:00,8.0,8.1,7.9
2023-10-17T03:00:00+00:00,2.9,2.6,3.3
2023-10-17T04:00:00+00:00,2.7,2.4,3.0
2023-10-17T05:00:00+00:00,2.2,1.8,2.6
2023-10-17T06:00:00+00:00,2.7,2.4,3.1
2023-10-17T07:00:00+00:00,1.1,0.6,1.7
2023-10-17T08:00:00+00:00,0.9,0.4,1.5
2023-10-17T09:00:00+00:00,1.0,0.5,1.6
2023-10-17T10:00:00+00:00,2.8,2.5,3.1
2023-10-17T11:00:00+00:00,3.0,2.7,3.3
2023-10-17T12:00:00+00:00,3.2,3.0,3.4
2023-10-17T13:00:00+00:00,4.4,4.1,4.6
2023-10-17T14:00:00+00:00,5.0,5.0,5.1
2023-10-17T15:00:00+00:00,6.1,6.0,6.1
2023-10-17T16:00:00+00:00,7.8,7.9,7.7
2023-10-17T17:00:00+00:00,14.5,15.1,14.0
2023-10-17T18:00:00+00:00,14.7,15.2,14.1
2023-10-17T19:00:00+00:00,8.3,8.4,8.2
2023-10-17T20:00:00+00:00,7.1,7.3,6.9
2023-10-17T21:00:00+00:00,9.7,9.9,9.4
2023-10-17T22:00:00+00:00,18.7,19.3,18.1
2023-10-17T23:00:00+00:00,21.9,22.8,21.0
2023-10-18T00:00:00+00:00,22.5,23.3,21.7
2023-10-18T01:00:00+00:00,23.5,24.5,22.5
2023-10-18T02:00:00+00:00,26.6,27.7,25.4
2023-10-18T03:00:00+00:00,31.5,32.7,30.3
2023-10-18T04:00:00+00:00,30.5,31.6,29.3
2023-10-18T05:00:00+00:00,30.7,32.0,29.5
2023-10-18T06:00:00+00:00,31.3,32.3,30.3
2023-10-18T07:00:00+00:00,29.8,31.0,28.6
2023-10-18T08:00:00+00:00,29.6,30.9,28.3
2023-10-18T09:00:00+00:00,30.1,31.4,28.8
2023-10-18T10:00:00+00:00,29.1,30.4,27.8
2023-10-18T11:00:00+00:00,24.6,25.9,23.3
2023-10-18T12:00:00+00:00,17.7,18.7,16.7
2023-10-18T13:00:00+00:00,17.9,18.8,16.9
2023-10-18T14:00:00+00:00,17.8,18.6,17.1
2023-10-18T15:00:00+00:00,19.7,20.7,18.6
2023-10-18T16:00:00+00:00,24.1,25.2,23.1
2023-10-18T17:00:00+00:00,22.5,23.4,21.5
2023-10-18T18:00:00+00:00,17.3,17.8,16.8
2023-10-18T19:00:00+00:00,13.9,14.2,13.6
2023-10-18T20:00:00+00:00,15.3,15.8,14.9
2023-10-18T21:00:00+00:00,17.1,17.7,16.4
2023-10-18T22:00:00+00:00,18.9,19.5,18.3
2023-10-18T23:00:00+00:00,18.1,18.6,17.5
2023-10-19T00:00:00+00:00,16.7,17.3,16.1
2023-10-19T01:00:00+00:00,19.1,19.8,18.5
2023-10-19T02:00:00+00:00,25.4,26.6,24.2
2023-10-19T03:00:00+00:00,30.9,32.4,29.3
2023-10-19T04:00:00+00:00,30.2,31.7,28.8
2023-10-19T05:00:00+00:00,31.5,33.0,30.1
2023-10-19T06:00:00+00:00,26.5,28.3,24.7
2023-10-19T07:00:00+00:00,22.4,23.8,21.0
2023-10-19T08:00:00+00:00,24.0,25.6,22.5
2023-10-19T09:00:00+00:00,24.1,25.7,22.5
2023-10-19T10:00:00+00:00,25.4,26.9,23.8
2023-10-19T11:00:00+00:00,25.5,27.2,23.9
2023-10-19T12:00:00+00:00,27.6,29.1,26.1
2023-10-19T13:00:00+00:00,35.0,36.6,33.5
2023-10-19T14:00:00+00:00,41.2,42.6,39.8
2023-10-19T15:00:00+00:00,45.2,46.4,43.9
2023-10-19T16:00:00+00:00,55.0,56.5,53.5
2023-10-19T17:00:00+00:00,48.2,49.2,47.1
2023-10-19T18:00:00+00:00,40.2,41.3,39.0
2023-10-19T19:00:00+00:00,36.6,37.4,35.8
2023-10-19T20:00:00+00:00,31.2,32.0,30.5
2023-10-19T21:00:00+00:00,29.0,30.0,28.0
2023-10-19T22:00:00+00:00,27.7,28.5,26.9
2023-10-19T23:00:00+00:00,24.1,24.8,23.5
2023-10-20T00:00:00+00:00,25.5,26.3,24.6
2023-10-20T01:00:00+00:00,29.0,30.1,27.9
2023-10-20T02:00:00+00:00,34.3,35.4,33.3
2023-10-20T03:00:00+00:00,34.5,35.9,33.1
2023-10-20T04:00:00+00:00,34.9,36.2,33.7
2023-10-20T05:00:00+00:00,33.4,34.7,32.1
2023-10-20T06:00:00+00:00,35.7,36.9,34.4
2023-10-20T07:00:00+00:00,38.0,39.7,36.3
2023-10-20T08:00:00+00:00,39.5,40.8,38.2
2023-10-20T09:00:00+00:00,40.4,41.6,39.1
2023-10-20T10:00:00+00:00,39.2,40.6,37.8
2023-10-20T11:00:00+00:00,39.9,41.3,38.6
2023-10-20T12:00:00+00:00,41.7,43.0,40.5
2023-10-20T13:00:00+00:00,43.7,44.9,42.4
2023-10-20T14:00:00+00:00,38.9,40.3,37.5
2023-10-20T15:00:00+00:00,33.9,35.0,32.9
2023-10-20T16:00:00+00:00,35.5,36.5,34.5
2023-10-20T17:00:00+00:00,33.4,34.3,32.5
2023-10-20T18:00:00+00:00,31.6,32.5,30.7
2023-10-20T19:00:00+00:00,29.5,30.4,28.6
2023-10-20T20:00:00+00:00,30.3,30.9,29.6
2023-10-20T21:00:00+00:00,26.7,27.6,25.7
2023-10-20T22:00:00+00:00,26.2,27.0,25.3
2023-10-20T23:00:00+00:00,19.6,20.4,18.8
2023-10-21T00:00:00+00:00,18.5,19.1,18.0
2023-10-21T01:00:00+00:00,21.5,22.6,20.5
2023-10-21T02:00:00+00:00,30.2,31.4,29.0
