time_stamp,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2023-12-04T00:00:00+00:00,40.1,39.5,40.6
2023-12-04T01:00:00+00:00,41.8,41.4,42.1
2023-12-04T02:00:00+00:00,47.4,47.2,47.5
2023-12-04T03:00:00+00:00,54.6,54.7,54.4
2023-12-04T04:00:00+00:00,65.0,64.1,65.8
2023-12-04T05:00:00+00:00,77.5,75.7,79.3
2023-12-04T06:00:00+00:00,76.5,74.4,78.6
2023-12-04T07:00:00+00:00,73.4,71.3,75.5
2023-12-04T08:00:00+00:00,65.9,65.0,66.7
2023-12-04T09:00:00+00:00,61.4,61.6,61.2
2023-12-04T10:00:00+00:00,56.7,56.9,56.6
2023-12-04T11:00:00+00:00,49.4,49.3,49.6
2023-12-04T12:00:00+00:00,49.1,48.9,49.3
2023-12-04T13:00:00+00:00,47.3,46.9,47.6
2023-12-04T14:00:00+00:00,42.6,42.2,43.0
2023-12-04T15:00:00+00:00,43.0,42.6,43.3
2023-12-04T16:00:00+00:00,45.0,44.6,45.4
2023-12-04T17:00:00+00:00,42.7,42.2,43.1
2023-12-04T18:00:00+00:00,37.3,36.4,38.2
2023-12-04T19:00:00+00:00,30.8,29.3,32.3
2023-12-04T20:00:00+00:00,28.8,27.1,30.6
2023-12-04T21:00:00+00:00,26.8,25.0,28.6
2023-12-04T22:00:00+00:00,20.8,19.2,22.3
2023-12-04T23:00:00+00:00,14.9,13.6,16.1
2023-12-05T00:00:00+00:00,13.7,12.7,14.8
2023-12-05T01:00:00+00:00,18.0,17.1,18.9
2023-12-05T02:00:00+00:00,25.1,23.9,26.3
2023-12-05T03:00:00+00:00,33.7,33.0,34.4
2023-12-05T04:00:00+00:00,36.1,35.6,36.6
2023-12-05T05:00:00+00:00,38.2,37.5,38.9
2023-12-05T06:00:00+00:00,42.9,42.5,43.4
2023-12-05T07:00:00+00:00,45.8,45.2,46.4
2023-12-05T08:00:00+00:00,47.5,47.1,47.8
2023-12-05T09:00:00+00:00,48.9,48.6,49.3
2023-12-05T10:00:00+00:00,51.0,50.8,51.2
2023-12-05T11:00:00+00:00,52.6,52.3,52.9
2023-12-05T12:00:00+00:00,52.4,51.9,52.9
2023-12-05T13:00:00+00:00,45.9,45.2,46.5
2023-12-05T14:00:00+00:00,38.4,37.3,39.5
2023-12-05T15:00:00+00:00,36.8,35.8,37.8
2023-12-05T16:00:00+00:00,41.1,40.6,41.6
2023-12-05T17:00:00+00:00,42.3,42.0,42.7
2023-12-05T18:00:00+00:00,39.3,38.0,40.6
2023-12-05T19:00:00+00:00,35.2,33.8,36.5
2023-12-05T20:00:00+00:00,31.5,30.1,33.0
2023-12-05T21:00:00+00:00,30.0,28.7,31.3
2023-12-05T22:00:00+00:00,28.4,26.8,29.9
2023-12-05T23:00:00+00:00,31.8,30.6,33.0
2023-12-06T00:00:00+00:00,28.3,26.7,29.9
2023-12-06T01:00:00+00:00,27.0,25.5,28.4
2023-12-06T02:00:00+00:00,32.8,32.1,33.4
2023-12-06T03:00:00+00:00,39.8,39.7,40.0
2023-12-06T04:00:00+00:00,51.5,51.4,51.7
2023-12-06T05:00:00+00:00,52.8,52.9,52.8
2023-12-06T06:00:00+00:00,52.7,52.9,52.6
2023-12-06T07:00:00+00:00,55.2,55.4,55.0
2023-12-06T08:00:00+00:00,56.3,56.3,56.4
2023-12-06T09:00:00+00:00,58.7,58.2,59.1
2023-12-06T10:00:00+00:00,49.7,49.3,50.1
2023-12-06T11:00:00+00:00,44.1,43.7,44.5
2023-12-06T12:00:00+00:00,42.5,41.9,43.0
2023-12-06T13:00:00+00:00,46.0,45.3,46.7
2023-12-06T14:00:00+00:00,47.0,46.3,47.6
2023-12-06T15:00:00+00:00,50.5,50.1,50.9
2023-12-06T16:00:00+00:00,55.1,55.1,55.0
2023-12-06T17:00:00+00:00,51.6,52.0,51.2
2023-12-06T18:00:00+00:00,42.5,41.7,43.4
2023-12-06T19:00:00+00:00,32.8,31.8,33.9
2023-12-06T20:00:00+00:00,26.8,25.8,27.9
2023-12-06T21:00:00+00:00,24.6,23.5,25.6
2023-12-06T22:00:00+00:00,25.0,23.7,26.3
2023-12-06T23:00:00+00:00,7.5,7.0,8.0
2023-12-07T00:00:00+00:00,9.0,8.2,9.8
2023-12-07T01:00:00+00:00,27.0,25.9,28.1
2023-12-07T02:00:00+00:00,34.1,33.4,34.9
2023-12-07T03:00:00+00:00,39.4,39.0,39.8
2023-12-07T04:00:00+00:00,19.9,19.2,20.7
2023-12-07T05:00:00+00:00,8.3,7.9,8.7
2023-12-07T06:00:00+00:00,7.1,6.6,7.5
2023-12-07T07:00:00+00:00,5.6,5.4,5.8
2023-12-07T08:00:00+00:00,2.3,2.0,2.7
2023-12-07T09:00:00+00:00,5.6,5.2,6.0
2023-12-07T10:00:00+00:00,5.8,5.5,6.1
2023-12-07T11:00:00+00:00,5.0,4.7,5.2
2023-12-07T12:00:00+00:00,3.3,3.0,3.6
2023-12-07T13:00:00+00:00,3.0,2.7,3.3
2023-12-07T14:00:00+00:00,3.6,3.2,4.1
2023-12-07T15:00:00+00:00,3.7,3.2,4.1
2023-12-07T16:00:00+00:00,2.4,2.0,2.7
2023-12-07T17:00:00+00:00,1.4,1.2,1.5
2023-12-07T18:00:00+00:00,0.7,0.6,0.7
2023-12-07T19:00:00+00:00,0.3,0.2,0.3
2023-12-07T20:00:00+00:00,0.1,0.1,0.1
2023-12-07T21:00:00+00:00,0.1,0.1,0.1
2023-12-07T22:00:00+00:00,0.2,0.2,0.2
2023-12-07T23:00:00+00:00,0.3,0.2,0.4
2023-12-08T00:00:00+00:00,0.4,0.3,0.5
2023-12-08T01:00:00+00:00,0.9,0.6,1.1
2023-12-08T02:00:00+00:00,2.4,2.1,2.8
2023-12-08T03:00:00+00:00,2.5,2.2,2.8
2023-12-08T04:00:00+00:00,1.1,0.9,1.4
2023-12-08T05:00:00+00:00,0.7,0.6,0.9
2023-12-08T06:00:00+00:00,0.7,0.5,0.9
2023-12-08T07:00:00+00:00,0.8,0.6,1.1
2023-12-08T08:00:00+00:00,1.4,1.1,1.6
2023-12-08T09:00:00+00:00,1.6,1.3,2.0
2023-12-08T10:00:00+00:00,2.2,1.8,2.6
2023-12-08T11:00:00+00:00,4.4,3.9,4.8
2023-12-08T12:00:00+00:00,6.6,6.0,7.1
2023-12-08T13:00:00+00:00,9.4,8.7,10.1
2023-12-08T14:00:00+00:00,11.1,10.3,11.8
2023-12-08T15:00:00+00:00,13.0,11.8,14.3
2023-12-08T16:00:00+00:00,14.1,12.9,15.4
2023-12-08T17:00:00+00:00,16.6,15.2,18.1
2023-12-08T18:00:00+00:00,14.5,13.3,15.8
2023-12-08T19:00:00+00:00,15.2,13.9,16.4
2023-12-08T20:00:00+00:00,15.9,14.9,16.9
2023-12-08T21:00:00+00:00,15.3,14.4,16.2
2023-12-08T22:00:00+00:00,14.4,13.4,15.4
2023-12-08T23:00:00+00:00,13.5,12.6,14.4
2023-12-09T00:00:00+00:00,13.5,12.6,14.4
2023-12-09T01:00:00+00:00,22.6,21.6,23.5
2023-12-09T02:00:00+00:00,27.8,26.4,29.2
2023-12-09T03:00:00+00:00,34.3,33.2,35.5
2023-12-09T04:00:00+00:00,43.8,43.1,44.5
2023-12-09T05:00:00+00:00,59.3,59.3,59.4
2023-12-09T06:00:00+00:00,69.8,68.8,70.9
2023-12-09T07:00:00+00:00,78.5,75.6,81.3
2023-12-09T08:00:00+00:00,78.4,76.0,80.7
2023-12-09T09:00:00+00:00,83.8,80.9,86.6
2023-12-09T10:00:00+00:00,77.4,75.4,79.4
2023-12-09T11:00:00+00:00,69.9,69.7,70.2
2023-12-09T12:00:00+00:00,68.9,68.9,68.9
2023-12-09T13:00:00+00:00,66.8,66.6,67.0
2023-12-09T14:00:00+00:00,65.3,65.4,65.3
2023-12-09T15:00:00+00:00,68.3,68.1,68.5
2023-12-09T16:00:00+00:00,59.3,58.8,59.7
2023-12-09T17:00:00+00:00,52.2,52.2,52.2
2023-12-09T18:00:00+00:00,50.9,51.0,50.9
2023-12-09T19:00:00+00:00,45.8,45.8,45.8
2023-12-09T20:00:00+00:00,36.7,35.5,38.0
2023-12-09T21:00:00+00:00,28.2,26.5,29.8
2023-12-09T22:00:00+00:00,22.2,20.5,23.8
2023-12-09T23:00:00+00:00,17.9,16.7,19.1
2023-12-10T00:00:00+00:00,17.9,16.8,19.1
2023-12-10T01:00:00+00:00,25.1,24.0,26.2
2023-12-10T02:00:00+00:00,42.6,42.0,43.2
2023-12-10T03:00:00+00:00,55.9,56.0,55.8
2023-12-10T04:00:00+00:00,58.8,58.7,58.8
2023-12-10T05:00:00+00:00,61.6,61.7,61.5
2023-12-10T06:00:00+00:00,69.4,68.0,70.8
2023-12-10T07:00:00+00:00,76.1,73.9,78.3
2023-12-10T08:00:00+00:00,80.8,77.9,83.7
2023-12-10T09:00:00+00:00,91.0,87.4,94.6
2023-12-10T10:00:00+00:00,97.7,94.7,100.7
2023-12-10T11:00:00+00:00,101.7,98.2,105.1
2023-12-10T12:00:00+00:00,91.3,87.6,94.9
2023-12-10T13:00:00+00:00,75.6,73.8,77.4
2023-12-10T14:00:00+00:00,71.8,71.3,72.3
2023-12-10T15:00:00+00:00,68.9,68.9,69.0
2023-12-10T16:00:00+00:00,63.9,63.7,64.2
2023-12-10T17:00:00+00:00,50.7,50.5,50.9
2023-12-10T18:00:00+00:00,51.3,50.9,51.7
2023-12-10T19:00:00+00:00,48.7,47.5,49.9
2023-12-10T20:00:00+00:00,38.4,36.9,39.9
2023-12-10T21:00:00+00:00,38.2,36.6,39.7
2023-12-10T22:00:00+00:00,30.9,29.4,32.5
2023-12-10T23:00:00+00:00,22.0,20.7,23.4
2023-12-11T00:00:00+00:00,23.1,22.1,24.2
2023-12-11T01:00:00+00:00,30.2,29.2,31.2
2023-12-11T02:00:00+00:00,35.4,34.9,36.0
2023-12-11T03:00:00+00:00,43.9,43.4,44.5
2023-12-11T04:00:00+00:00,56.3,56.3,56.3
2023-12-11T05:00:00+00:00,65.1,64.9,65.4
2023-12-11T06:00:00+00:00,68.9,68.7,69.1
2023-12-11T07:00:00+00:00,58.7,58.8,58.6
2023-12-11T08:00:00+00:00,57.1,57.0,57.3
2023-12-11T09:00:00+00:00,60.5,60.6,60.4
2023-12-11T10:00:00+00:00,74.9,73.0,76.8
2023-12-11T11:00:00+00:00,75.2,73.4,77.1
2023-12-11T12:00:00+00:00,74.2,72.9,75.5
2023-12-11T13:00:00+00:00,68.4,68.5,68.3
2023-12-11T14:00:00+00:00,64.1,64.1,64.0
2023-12-11T15:00:00+00:00,63.2,63.1,63.2
2023-12-11T16:00:00+00:00,69.4,68.2,70.7
2023-12-11T17:00:00+00:00,64.2,62.3,66.2
2023-12-11T18:00:00+00:00,55.7,54.4,57.1
2023-12-11T19:00:00+00:00,46.1,44.8,47.4
2023-12-11T20:00:00+00:00,44.6,43.0,46.2
2023-12-11T21:00:00+00:00,40.7,39.1,42.2
2023-12-11T22:00:00+00:00,36.1,34.6,37.7
2023-12-11T23:00:00+00:00,28.1,26.6,29.7
2023-12-12T00:00:00+00:00,25.9,24.8,27.1
2023-12-12T01:00:00+00:00,33.6,32.9,34.3
2023-12-12T02:00:00+00:00,38.6,38.3,39.0
2023-12-12T03:00:00+00:00,40.2,40.0,40.4
2023-12-12T04:00:00+00:00,49.3,49.2,49.4
2023-12-12T05:00:00+00:00,57.8,57.6,58.1
2023-12-12T06:00:00+00:00,65.7,65.0,66.3
2023-12-12T07:00:00+00:00,66.7,66.1,67.3
2023-12-12T08:00:00+00:00,67.2,67.1,67.2
2023-12-12T09:00:00+00:00,72.8,71.4,74.2
2023-12-12T10:00:00+00:00,71.4,70.5,72.3
2023-12-12T11:00:00+00:00,67.8,67.9,67.7
2023-12-12T12:00:00+00:00,66.0,66.0,65.9
2023-12-12T13:00:00+00:00,64.6,64.5,64.7
2023-12-12T14:00:00+00:00,61.4,61.3,61.5
2023-12-12T15:00:00+00:00,57.8,57.4,58.2
2023-12-12T16:00:00+00:00,63.1,63.0,63.3
2023-12-12T17:00:00+00:00,66.3,64.8,67.8
2023-12-12T18:00:00+00:00,57.9,57.1,58.6
2023-12-12T19:00:00+00:00,48.9,48.0,49.7
2023-12-12T20:00:00+00:00,40.9,39.3,42.5
2023-12-12T21:00:00+00:00,41.2,39.5,42.8
2023-12-12T22:00:00+00:00,42.0,40.5,43.6
2023-12-12T23:00:00+00:00,38.1,36.9,39.4
2023-12-13T00:00:00+00:00,35.6,35.1,36.2
2023-12-13T01:00:00+00:00,38.5,38.1,38.8
2023-12-13T02:00:00+00:00,45.9,45.6,46.1
2023-12-13T03:00:00+00:00,52.1,53.1,51.1
2023-12-13T04:00:00+00:00,51.4,51.4,51.4
2023-12-13T05:00:00+00:00,60.5,60.7,60.3
2023-12-13T06:00:00+00:00,66.5,66.0,67.1
2023-12-13T07:00:00+00:00,72.8,71.3,74.4
2023-12-13T08:00:00+00:00,74.2,72.1,76.4
2023-12-13T09:00:00+00:00,74.6,72.6,76.5
2023-12-13T10:00:00+00:00,68.7,68.4,69.0
2023-12-13T11:00:00+00:00,74.3,73.6,75.0
2023-12-13T12:00:00+00:00,71.2,70.7,71.8
2023-12-13T13:00:00+00:00,68.3,68.3,68.4
2023-12-13T14:00:00+00:00,68.9,68.5,69.3
2023-12-13T15:00:00+00:00,68.8,68.8,68.8
2023-12-13T16:00:00+00:00,67.7,67.4,68.0
2023-12-13T17:00:00+00:00,56.6,56.6,56.6
2023-12-13T18:00:00+00:00,51.3,51.1,51.6
2023-12-13T19:00:00+00:00,47.3,46.3,48.3
2023-12-13T20:00:00+00:00,47.7,46.3,49.1
2023-12-13T21:00:00+00:00,45.3,44.0,46.7
2023-12-13T22:00:00+00:00,43.5,41.9,45.2
2023-12-13T23:00:00+00:00,44.0,42.9,45.1
2023-12-14T00:00:00+00:00,43.9,43.4,44.4
2023-12-14T01:00:00+00:00,49.9,50.1,49.7
2023-12-14T02:00:00+00:00,53.8,53.9,53.6
2023-12-14T03:00:00+00:00,58.3,58.6,58.1
2023-12-14T04:00:00+00:00,58.7,59.0,58.4
2023-12-14T05:00:00+00:00,64.0,63.8,64.2
2023-12-14T06:00:00+00:00,68.6,67.8,69.4
2023-12-14T07:00:00+00:00,74.8,72.6,76.9
2023-12-14T08:00:00+00:00,73.6,71.6,75.7
2023-12-14T09:00:00+00:00,69.6,68.8,70.3
2023-12-14T10:00:00+00:00,65.3,65.7,65.0
2023-12-14T11:00:00+00:00,63.8,63.9,63.7
2023-12-14T12:00:00+00:00,67.4,67.0,67.8
2023-12-14T13:00:00+00:00,62.7,62.8,62.6
2023-12-14T14:00:00+00:00,62.3,62.4,62.2
2023-12-14T15:00:00+00:00,67.6,67.6,67.7
2023-12-14T16:00:00+00:00,62.9,62.7,63.1
2023-12-14T17:00:00+00:00,62.0,61.4,62.5
2023-12-14T18:00:00+00:00,57.3,56.4,58.1
2023-12-14T19:00:00+00:00,55.3,53.8,56.7
2023-12-14T20:00:00+00:00,54.1,52.2,56.0
2023-12-14T21:00:00+00:00,44.4,43.2,45.6
2023-12-14T22:00:00+00:00,39.6,38.5,40.8
2023-12-14T23:00:00+00:00,39.0,37.9,40.1
2023-12-15T00:00:00+00:00,39.1,38.4,39.7
2023-12-15T01:00:00+00:00,43.0,43.0,43.0
2023-12-15T02:00:00+00:00,50.8,50.7,50.8
2023-12-15T03:00:00+00:00,56.5,56.7,56.3
2023-12-15T04:00:00+00:00,60.7,60.8,60.7
2023-12-15T05:00:00+00:00,62.6,62.4,62.7
2023-12-15T06:00:00+00:00,67.4,67.3,67.6
2023-12-15T07:00:00+00:00,79.9,78.8,81.0
2023-12-15T08:00:00+00:00,68.8,67.9,69.7
2023-12-15T09:00:00+00:00,72.7,71.0,74.4
2023-12-15T10:00:00+00:00,80.6,77.8,83.4
2023-12-15T11:00:00+00:00,82.0,78.7,85.2
2023-12-15T12:00:00+00:00,79.7,76.9,82.4
2023-12-15T13:00:00+00:00,80.9,78.2,83.5
2023-12-15T14:00:00+00:00,80.1,77.2,83.0
2023-12-15T15:00:00+00:00,82.5,79.5,85.5
2023-12-15T16:00:00+00:00,67.5,66.7,68.2
