time,u10,v10
2023-12-07T10:00,6.155,11.575
2023-12-07T11:00,7.651,5.765
2023-12-07T12:00,0.194,-1.103
2023-12-07T13:00,1.392,-0.904
2023-12-07T14:00,3.482,2.624
2023-12-07T15:00,4.697,-0.164
2023-12-07T16:00,2.589,-1.813
2023-12-07T17:00,4.628,-3.362
2023-12-07T18:00,7.683,-2.949
2023-12-07T19:00,5.116,-1.964
2023-12-07T20:00,3.993,-3.009
2023-12-07T21:00,3.415,-3.185
2023-12-07T22:00,1.001,-0.195
2023-12-07T23:00,1.197,-0.508
2023-12-08T00:00,0.304,-0.995
2023-12-08T01:00,0.598,0.501
2023-12-08T02:00,0.801,1.800
2023-12-08T03:00,0.210,3.003
2023-12-08T04:00,-0.000,3.000
2023-12-08T05:00,1.096,1.403
2023-12-08T06:00,0.497,0.403
2023-12-08T07:00,-0.294,0.904
2023-12-08T08:00,0.399,0.895
2023-12-08T09:00,4.777,2.540
2023-12-08T10:00,2.095,1.309
2023-12-08T11:00,0.112,1.596
2023-12-08T12:00,5.278,-4.429
2023-12-08T13:00,4.206,0.894
2023-12-08T14:00,3.911,2.080
2023-12-08T15:00,2.206,0.389
2023-12-08T16:00,3.704,-0.587
2023-12-08T17:00,4.704,-0.661
2023-12-08T18:00,4.689,-1.523
2023-12-08T19:00,3.911,-2.080
2023-12-08T20:00,4.401,-3.198
2023-12-08T21:00,4.290,-1.821
2023-12-08T22:00,2.789,-1.421
2023-12-08T23:00,3.007,-1.094
2023-12-09T00:00,1.217,-2.195
2023-12-09T01:00,-0.084,-2.399
2023-12-09T02:00,-0.505,-4.804
2023-12-09T03:00,-1.905,-1.100
2023-12-09T04:00,-0.497,0.403
2023-12-09T05:00,0.999,0.700
2023-12-09T06:00,-0.099,0.304
2023-12-09T07:00,-0.608,1.194
2023-12-09T08:00,-1.197,0.508
2023-12-09T09:00,-0.904,0.294
2023-12-09T10:00,-1.093,0.606
2023-12-09T11:00,-2.598,0.091
2023-12-09T12:00,-2.295,-0.405
2023-12-09T13:00,-1.596,0.112
2023-12-09T14:00,-2.202,-0.508
2023-12-09T15:00,-2.803,-0.196
2023-12-09T16:00,0.099,0.099
2023-12-09T17:00,1.596,-0.112
2023-12-09T18:00,1.802,-0.692
2023-12-09T19:00,2.195,-1.217
2023-12-09T20:00,2.303,-0.283
2023-12-09T21:00,1.898,-0.403
2023-12-09T22:00,2.003,-0.389
2023-12-09T23:00,1.999,0.210
2023-12-10T00:00,1.489,1.713
2023-12-10T01:00,1.610,2.789
2023-12-10T02:00,1.596,3.002
2023-12-10T03:00,1.508,3.092
2023-12-10T04:00,0.922,3.697
2023-12-10T05:00,1.909,2.196
2023-12-10T06:00,0.901,1.500
2023-12-10T07:00,1.096,-1.403
2023-12-10T08:00,0.414,-1.793
2023-12-10T09:00,-0.112,-1.596
2023-12-10T10:00,-0.901,-1.500
2023-12-10T11:00,-0.801,-1.800
2023-12-10T12:00,-0.492,-1.105
2023-12-10T13:00,-0.488,-1.503
2023-12-10T14:00,-0.695,-1.307
2023-12-10T15:00,0.095,-0.905
2023-12-10T16:00,-0.508,-0.998
2023-12-10T17:00,1.195,-0.105
2023-12-10T18:00,0.796,-0.198
2023-12-10T19:00,1.609,-0.892
2023-12-10T20:00,1.607,-0.491
2023-12-10T21:00,1.301,-1.301
2023-12-10T22:00,1.896,-0.805
2023-12-10T23:00,1.800,-0.189
2023-12-11T00:00,0.502,-0.502
2023-12-11T01:00,0.403,-0.497
2023-12-11T02:00,-0.702,-0.201
2023-12-11T03:00,-0.105,-1.997
2023-12-11T04:00,-1.704,-0.300
2023-12-11T05:00,-0.904,-1.392
2023-12-11T06:00,-0.299,-1.296
2023-12-11T07:00,0.508,-1.197
2023-12-11T08:00,-0.892,-1.609
2023-12-11T09:00,-0.508,-1.197
2023-12-11T10:00,0.000,-0.600
2023-12-11T11:00,-0.294,-0.904
2023-12-11T12:00,1.399,0.297
2023-12-11T13:00,1.000,0.000
2023-12-11T14:00,-0.305,-0.794
2023-12-11T15:00,-1.102,-0.689
2023-12-11T16:00,-0.091,-1.297
2023-12-11T17:00,-0.000,0.300
2023-12-11T18:00,0.702,-0.201
2023-12-11T19:00,0.998,-0.508
2023-12-11T20:00,1.898,-0.691
2023-12-11T21:00,2.499,-0.717
2023-12-11T22:00,1.800,-0.189
2023-12-11T23:00,1.396,-0.196
2023-12-12T00:00,0.297,-0.700
2023-12-12T01:00,0.896,-0.207
2023-12-12T02:00,0.981,2.310
2023-12-12T03:00,0.195,0.599
2023-12-12T04:00,0.601,2.096
2023-12-12T05:00,0.305,0.794
2023-12-12T06:00,0.797,0.498
2023-12-12T07:00,1.198,0.903
2023-12-12T08:00,0.604,0.895
2023-12-12T09:00,0.892,0.803
2023-12-12T10:00,0.689,1.102
2023-12-12T11:00,-0.604,-0.694
2023-12-12T12:00,-0.403,0.597
2023-12-12T13:00,0.700,0.297
2023-12-12T14:00,1.101,0.295
2023-12-12T15:00,0.597,-0.403
2023-12-12T16:00,0.694,0.604
2023-12-12T17:00,1.404,1.797
2023-12-12T18:00,2.093,1.113
2023-12-12T19:00,2.303,-0.283
2023-12-12T20:00,1.999,-1.800
2023-12-12T21:00,1.796,-1.305
2023-12-12T22:00,0.616,-2.299
2023-12-12T23:00,-1.390,-2.408
2023-12-13T00:00,-0.995,-0.304
2023-12-13T01:00,-5.505,-1.271
2023-12-13T02:00,-7.496,-1.054
2023-12-13T03:00,-4.505,0.474
2023-12-13T04:00,-2.901,0.408
2023-12-13T05:00,-1.103,0.194
2023-12-13T06:00,-0.995,-0.105
2023-12-13T07:00,-3.010,-1.278
2023-12-13T08:00,-5.118,-2.068
2023-12-13T09:00,-4.192,-1.123
2023-12-13T10:00,-4.290,-1.821
2023-12-13T11:00,-6.604,-1.894
2023-12-13T12:00,-5.412,-1.758
2023-12-13T13:00,-8.487,-1.959
2023-12-13T14:00,-6.289,-1.337
2023-12-13T15:00,-7.507,-2.585
2023-12-13T16:00,-4.793,-1.019
2023-12-13T17:00,-4.192,-2.519
2023-12-13T18:00,-2.072,-3.316
2023-12-13T19:00,-2.696,-3.102
2023-12-13T20:00,-1.627,-3.489
2023-12-13T21:00,-4.815,-2.780
2023-12-13T22:00,-1.704,-1.193
2023-12-13T23:00,0.000,0.000
2023-12-14T00:00,0.201,0.298
2023-12-14T01:00,-1.502,-0.607
2023-12-14T02:00,-2.100,-0.000
2023-12-14T03:00,-1.400,0.510
2023-12-14T04:00,-1.598,0.196
2023-12-14T05:00,-0.695,-1.307
2023-12-14T06:00,-2.095,-2.497
2023-12-14T07:00,-2.683,-2.022
2023-12-14T08:00,-0.604,-0.895
2023-12-14T09:00,-0.803,-0.892
2023-12-14T10:00,-0.095,-0.602
2023-12-14T11:00,0.599,-0.195
2023-12-14T12:00,-0.099,0.398
2023-12-14T13:00,-0.295,1.101
2023-12-14T14:00,0.401,0.204
2023-12-14T15:00,-0.696,0.505
2023-12-14T16:00,-0.800,0.695
2023-12-14T17:00,0.305,0.794
2023-12-14T18:00,-0.095,0.905
2023-12-14T19:00,1.596,-0.613
2023-12-14T20:00,2.492,-0.810
2023-12-14T21:00,1.800,-0.801
2023-12-14T22:00,2.797,-0.493
2023-12-14T23:00,1.301,0.398
2023-12-15T00:00,1.294,1.207
2023-12-15T01:00,0.099,-0.099
2023-12-15T02:00,0.297,0.700
2023-12-15T03:00,0.500,0.000
2023-12-15T04:00,0.095,0.602
2023-12-15T05:00,-0.695,1.307
2023-12-15T06:00,-0.898,0.702
2023-12-15T07:00,-0.505,0.696
2023-12-15T08:00,-0.099,0.804
2023-12-15T09:00,0.995,0.304
2023-12-15T10:00,0.201,-0.702
2023-12-15T11:00,-0.196,1.396
2023-12-15T12:00,-0.000,1.200
2023-12-15T13:00,-0.206,1.304
2023-12-15T14:00,-0.700,-0.000
2023-12-15T15:00,0.099,-0.304
2023-12-15T16:00,0.600,0.000
2023-12-15T17:00,1.207,1.389
2023-12-15T18:00,0.700,0.999
2023-12-15T19:00,1.397,-0.098
2023-12-15T20:00,1.800,0.000
2023-12-15T21:00,2.397,-0.598
2023-12-15T22:00,2.494,-1.110
2023-12-15T23:00,0.598,-0.501
2023-12-16T00:00,1.297,0.091
2023-12-16T01:00,1.494,1.299
2023-12-16T02:00,0.903,1.198
2023-12-16T03:00,0.194,1.103
2023-12-16T04:00,0.892,0.803
2023-12-16T05:00,1.096,1.403
2023-12-16T06:00,1.001,0.195
2023-12-16T07:00,0.799,-0.799
2023-12-16T08:00,-0.696,-0.505
2023-12-16T09:00,-0.694,-0.604
2023-12-16T10:00,-0.099,-1.897
2023-12-16T11:00,-1.197,-0.508
2023-12-16T12:00,-0.692,-1.802
2023-12-16T13:00,0.498,-0.797
2023-12-16T14:00,-0.096,-1.096
2023-12-16T15:00,-0.515,-1.798
2023-12-16T16:00,-0.597,0.403
2023-12-16T17:00,0.099,0.099
2023-12-16T18:00,1.607,-0.491
2023-12-16T19:00,2.301,0.201
2023-12-16T20:00,2.400,-0.380
2023-12-16T21:00,2.102,-0.184
2023-12-16T22:00,1.598,-0.196
2023-12-16T23:00,1.093,-0.606
2023-12-17T00:00,1.096,-0.096
2023-12-17T01:00,-0.195,-0.599
2023-12-17T02:00,-0.099,0.099
2023-12-17T03:00,-0.099,-0.703
2023-12-17T04:00,-0.100,-0.000
2023-12-17T05:00,-0.100,0.196
2023-12-17T06:00,-1.105,-1.994
2023-12-17T07:00,-0.502,-0.502
2023-12-17T08:00,0.604,-0.694
2023-12-17T09:00,-0.695,-1.307
2023-12-17T10:00,-0.794,-0.305
2023-12-17T11:00,-0.806,-0.995
2023-12-17T12:00,-0.597,-0.304
2023-12-17T13:00,-0.604,-1.296
2023-12-17T14:00,-1.099,0.400
2023-12-17T15:00,-1.504,-0.702
2023-12-17T16:00,0.100,0.000
2023-12-17T17:00,1.100,1.694
2023-12-17T18:00,1.296,0.299
2023-12-17T19:00,1.608,-1.397
2023-12-17T20:00,1.996,1.017
2023-12-17T21:00,1.399,0.297
2023-12-17T22:00,2.206,-0.389
2023-12-17T23:00,0.797,-0.498
2023-12-18T00:00,1.505,1.093
2023-12-18T01:00,1.611,1.989
2023-12-18T02:00,1.611,1.989
2023-12-18T03:00,0.097,0.501
2023-12-18T04:00,-1.105,0.492
2023-12-18T05:00,0.294,0.904
2023-12-18T06:00,-0.099,-0.703
2023-12-18T07:00,-1.396,-0.196
2023-12-18T08:00,-0.998,-0.508
2023-12-18T09:00,-2.288,-2.209
2023-12-18T10:00,-0.613,-1.596
2023-12-18T11:00,-1.999,-1.400
2023-12-18T12:00,-1.205,-0.191
2023-12-18T13:00,-0.497,-0.299
2023-12-18T14:00,0.405,0.701
2023-12-18T15:00,0.601,0.601
2023-12-18T16:00,0.898,0.898
2023-12-18T17:00,0.400,1.099
2023-12-18T18:00,1.793,0.414
2023-12-18T19:00,2.396,0.509
2023-12-18T20:00,3.413,1.175
2023-12-18T21:00,3.910,0.975
2023-12-18T22:00,3.913,1.581
2023-12-18T23:00,3.681,2.125
2023-12-19T00:00,2.795,2.106
2023-12-19T01:00,2.261,6.211
2023-12-19T02:00,2.610,3.592
2023-12-19T03:00,3.102,2.603
2023-12-19T04:00,2.102,0.184
2023-12-19T05:00,1.509,7.101
2023-12-19T06:00,1.965,4.412
2023-12-19T07:00,1.530,3.986
2023-12-19T08:00,1.473,5.909
2023-12-19T09:00,0.518,7.402
2023-12-19T10:00,1.014,6.400
2023-12-19T11:00,1.005,5.702
2023-12-19T12:00,2.258,5.321
2023-12-19T13:00,1.055,7.506
2023-12-19T14:00,2.422,5.193
2023-12-19T15:00,1.231,5.791
2023-12-19T16:00,0.117,6.699
2023-12-19T17:00,1.962,6.417
2023-12-19T18:00,2.477,5.311
2023-12-19T19:00,1.929,3.087
2023-12-19T20:00,2.234,4.384
2023-12-19T21:00,2.314,1.681
2023-12-19T22:00,2.384,2.223
2023-12-19T23:00,2.287,3.806
2023-12-20T00:00,1.697,1.697
2023-12-20T01:00,1.385,2.605
2023-12-20T02:00,0.997,1.107
2023-12-20T03:00,0.168,4.797
2023-12-20T04:00,-0.503,4.099
2023-12-20T05:00,0.901,1.500
2023-12-20T06:00,-0.173,3.305
2023-12-20T07:00,-0.455,5.200
2023-12-20T08:00,-0.220,4.194
2023-12-20T09:00,1.608,1.397
2023-12-20T10:00,-0.403,4.602
2023-12-20T11:00,-0.565,4.605
2023-12-20T12:00,0.112,6.399
2023-12-20T13:00,0.455,6.504
2023-12-20T14:00,1.145,5.890
2023-12-20T15:00,1.694,2.608
2023-12-20T16:00,0.597,-0.304
2023-12-20T17:00,0.683,-2.102
2023-12-20T18:00,1.598,-0.196
2023-12-20T19:00,2.299,-0.616
2023-12-20T20:00,2.697,0.824
2023-12-20T21:00,1.807,0.587
2023-12-20T22:00,1.793,-0.414
2023-12-20T23:00,1.601,1.296
2023-12-21T00:00,0.394,1.705
2023-12-21T01:00,0.099,0.804
2023-12-21T02:00,-0.399,-1.601
2023-12-21T03:00,-0.498,-1.999
2023-12-21T04:00,0.105,-1.997
2023-12-21T05:00,0.200,0.000
2023-12-21T06:00,-0.207,-0.896
2023-12-21T07:00,0.297,-0.297
2023-12-21T08:00,-0.295,-1.101
2023-12-21T09:00,-0.403,-0.403
2023-12-21T10:00,0.099,-0.703
2023-12-21T11:00,0.201,0.298
2023-12-21T12:00,0.300,0.000
2023-12-21T13:00,-0.488,-1.701
2023-12-21T14:00,-1.385,-1.710
2023-12-21T15:00,0.901,-0.499
2023-12-21T16:00,-0.901,-0.499
2023-12-21T17:00,-0.297,0.297
2023-12-21T18:00,0.700,-0.999
2023-12-21T19:00,1.504,-1.793
2023-12-21T20:00,2.596,-1.102
2023-12-21T21:00,2.282,-2.719
2023-12-21T22:00,1.504,-2.503
2023-12-21T23:00,1.296,-1.601
2023-12-22T00:00,1.103,0.194
2023-12-22T01:00,0.700,-0.297
2023-12-22T02:00,-0.795,-1.704
2023-12-22T03:00,0.508,-0.998
2023-12-22T04:00,0.399,0.895
2023-12-22T05:00,0.194,1.103
2023-12-22T06:00,0.497,-0.299
2023-12-22T07:00,-0.305,-0.794
2023-12-22T08:00,0.194,-1.103
2023-12-22T09:00,-0.207,-0.896
2023-12-22T10:00,-0.207,-0.896
2023-12-22T11:00,0.204,-0.401
2023-12-22T12:00,-1.916,-2.283
2023-12-22T13:00,-1.601,-1.296
2023-12-22T14:00,-0.501,0.097
2023-12-22T15:00,0.597,-0.403
2023-12-22T16:00,-0.299,-0.497
2023-12-22T17:00,-0.399,-0.895
2023-12-22T18:00,1.204,-0.695
2023-12-22T19:00,2.197,-0.714
2023-12-22T20:00,1.814,-1.691
2023-12-22T21:00,2.510,-1.391
2023-12-22T22:00,1.002,-1.603
2023-12-22T23:00,2.091,-1.817
2023-12-23T00:00,-1.112,-1.192
2023-12-23T01:00,0.404,-0.793
2023-12-23T02:00,0.000,-1.000
2023-12-23T03:00,-0.405,-0.701
2023-12-23T04:00,0.895,-0.604
2023-12-23T05:00,1.104,0.894
2023-12-23T06:00,1.197,0.508
2023-12-23T07:00,-0.399,-0.895
2023-12-23T08:00,-0.099,0.398
2023-12-23T09:00,-0.394,1.705
2023-12-23T10:00,0.094,-1.798
2023-12-23T11:00,0.892,-1.609
2023-12-23T12:00,-0.210,-2.401
2023-12-23T13:00,-0.700,-0.297
2023-12-23T14:00,-0.510,1.400
2023-12-23T15:00,0.105,1.496
2023-12-23T16:00,1.601,0.399
2023-12-23T17:00,2.301,-0.201
2023-12-23T18:00,0.508,-0.998
2023-12-23T19:00,1.118,-2.292
2023-12-23T20:00,1.421,-2.789
2023-12-23T21:00,1.002,-1.603
2023-12-23T22:00,1.500,-2.598
2023-12-23T23:00,1.594,-1.900
2023-12-24T00:00,-0.488,-1.503
2023-12-24T01:00,-2.209,-2.288
2023-12-24T02:00,-3.696,0.323
2023-12-24T03:00,-3.795,0.807
2023-12-24T04:00,-3.893,0.827
2023-12-24T05:00,-4.100,-0.000
2023-12-24T06:00,-2.492,0.810
2023-12-24T07:00,-2.102,0.683
2023-12-24T08:00,-1.307,0.695
2023-12-24T09:00,-1.107,0.997
2023-12-24T10:00,-2.499,0.717
2023-12-24T11:00,-3.092,1.125
2023-12-24T12:00,-2.895,0.615
2023-12-24T13:00,-3.893,1.116
2023-12-24T14:00,-2.105,0.486
2023-12-24T15:00,-2.698,-0.094
2023-12-24T16:00,-2.810,1.079
2023-12-24T17:00,-2.504,0.578
2023-12-24T18:00,-1.502,-0.607
2023-12-24T19:00,1.299,-1.494
2023-12-24T20:00,0.401,-1.497
2023-12-24T21:00,-0.500,-0.000
2023-12-24T22:00,-0.389,-1.198
2023-12-24T23:00,0.800,-2.199
2023-12-25T00:00,-2.401,0.210
2023-12-25T01:00,-2.994,-0.802
2023-12-25T02:00,-4.100,0.287
2023-12-25T03:00,-2.895,0.511
2023-12-25T04:00,-0.000,3.400
2023-12-25T05:00,0.080,2.299
2023-12-25T06:00,0.722,2.695
2023-12-25T07:00,0.305,2.904
2023-12-25T08:00,0.616,2.299
2023-12-25T09:00,0.695,1.204
2023-12-25T10:00,1.103,0.194
2023-12-25T11:00,0.097,-0.501
2023-12-25T12:00,-0.000,0.300
2023-12-25T13:00,-0.398,-0.099
2023-12-25T14:00,1.210,2.096
2023-12-25T15:00,0.400,1.099
2023-12-25T16:00,1.093,1.505
2023-12-25T17:00,0.405,1.001
2023-12-25T18:00,1.503,-0.488
2023-12-25T19:00,1.100,-1.905
2023-12-25T20:00,0.689,-2.403
2023-12-25T21:00,0.405,-2.295
2023-12-25T22:00,0.722,-2.695
2023-12-25T23:00,0.000,-1.500
2023-12-26T00:00,-2.102,-0.683
2023-12-26T01:00,-1.791,-0.913
2023-12-26T02:00,-1.294,-1.207
2023-12-26T03:00,-2.895,0.511
2023-12-26T04:00,-0.604,0.694
2023-12-26T05:00,-0.999,0.700
2023-12-26T06:00,-2.798,-0.098
2023-12-26T07:00,-1.197,0.508
2023-12-26T08:00,0.999,1.802
2023-12-26T09:00,-1.399,0.297
2023-12-26T10:00,-1.898,-0.403
2023-12-26T11:00,0.403,0.497
2023-12-26T12:00,-0.403,0.403
2023-12-26T13:00,0.604,1.296
2023-12-26T14:00,-0.200,1.900
2023-12-26T15:00,1.204,-0.695
2023-12-26T16:00,0.794,0.305
2023-12-26T17:00,-0.301,-0.399
2023-12-26T18:00,1.596,-0.112
2023-12-26T19:00,1.800,0.189
2023-12-26T20:00,2.403,-0.689
2023-12-26T21:00,3.003,-0.210
2023-12-26T22:00,2.402,0.295
2023-12-26T23:00,2.303,-0.283
2023-12-27T00:00,1.596,-0.613
2023-12-27T01:00,0.000,-1.000
2023-12-27T02:00,-1.204,-0.695
2023-12-27T03:00,-1.896,-0.300
2023-12-27T04:00,-0.195,0.599
2023-12-27T05:00,0.292,1.502
2023-12-27T06:00,-0.713,1.399
2023-12-27T07:00,-1.600,-0.000
2023-12-27T08:00,-0.098,1.397
2023-12-27T09:00,1.280,2.513
2023-12-27T10:00,1.305,1.796
2023-12-27T11:00,-0.606,-1.093
2023-12-27T12:00,0.491,-1.607
2023-12-27T13:00,-0.798,-1.501
2023-12-27T14:00,-0.995,-0.105
2023-12-27T15:00,-0.806,0.995
2023-12-27T16:00,0.400,0.000
2023-12-27T17:00,2.400,0.000
2023-12-27T18:00,2.299,-0.080
2023-12-27T19:00,2.598,0.411
2023-12-27T20:00,2.399,0.084
2023-12-27T21:00,1.697,0.208
2023-12-27T22:00,2.798,-0.098
2023-12-27T23:00,1.505,-1.093
2023-12-28T00:00,0.505,-0.696
2023-12-28T01:00,1.104,0.894
2023-12-28T02:00,0.299,0.497
2023-12-28T03:00,-0.800,-0.000
2023-12-28T04:00,-0.399,0.301
2023-12-28T05:00,0.694,0.604
2023-12-28T06:00,1.793,0.414
2023-12-28T07:00,1.400,0.510
2023-12-28T08:00,-1.003,0.903
2023-12-28T09:00,-0.597,0.304
2023-12-28T10:00,-0.204,-0.401
2023-12-28T11:00,-0.604,0.895
2023-12-28T12:00,0.198,-0.198
2023-12-28T13:00,0.311,1.600
2023-12-28T14:00,-0.803,0.892
2023-12-28T15:00,0.000,-0.400
2023-12-28T16:00,-0.703,-0.099
2023-12-28T17:00,-0.305,-0.794
2023-12-28T18:00,0.995,0.304
2023-12-28T19:00,1.400,-0.510
2023-12-28T20:00,0.608,-1.194
2023-12-28T21:00,1.603,-1.002
2023-12-28T22:00,0.997,-1.107
2023-12-28T23:00,0.403,-0.497
2023-12-29T00:00,-0.000,0.600
2023-12-29T01:00,-0.201,0.702
2023-12-29T02:00,0.689,1.102
2023-12-29T03:00,-1.194,-0.805
2023-12-29T04:00,0.703,0.099
2023-12-29T05:00,-0.499,0.901
2023-12-29T06:00,0.805,1.194
2023-12-29T07:00,-0.100,-0.196
2023-12-29T08:00,-0.901,-0.499
2023-12-29T09:00,-0.805,-1.194
2023-12-29T10:00,-1.208,-1.492
2023-12-29T11:00,-0.898,-0.898
2023-12-29T12:00,-0.194,1.103
2023-12-29T13:00,-0.405,1.001
2023-12-29T14:00,-0.201,0.702
2023-12-29T15:00,-0.615,-1.893
2023-12-29T16:00,-0.604,-0.694
2023-12-29T17:00,0.100,-0.196
2023-12-29T18:00,0.900,0.000
2023-12-29T19:00,1.598,-0.196
2023-12-29T20:00,1.002,-1.603
2023-12-29T21:00,2.198,-0.309
2023-12-29T22:00,1.198,-0.903
2023-12-29T23:00,2.197,0.115
2023-12-30T00:00,0.597,-0.304
2023-12-30T01:00,-1.107,-0.997
2023-12-30T02:00,-0.401,-0.204
2023-12-30T03:00,-0.414,-1.793
2023-12-30T04:00,0.304,-0.995
2023-12-30T05:00,1.011,-1.392
2023-12-30T06:00,-0.099,-0.804
2023-12-30T07:00,0.297,-1.399
