time_stamp,pm2.5_atm,pm2.5_cf_1,humidity
2023-10-01T00:00:00+00:00,0.3,0.3,34
2023-10-01T01:00:00+00:00,0.8,0.8,36
2023-10-01T02:00:00+00:00,1.3,1.3,39
2023-10-01T03:00:00+00:00,1.9,1.9,44
2023-10-01T04:00:00+00:00,4.5,4.5,46
2023-10-01T05:00:00+00:00,11.6,11.6,49
2023-10-01T06:00:00+00:00,25.7,25.8,50
2023-10-01T07:00:00+00:00,18.3,18.3,50
2023-10-01T08:00:00+00:00,7.0,7.0,50
2023-10-01T09:00:00+00:00,5.8,5.8,49
2023-10-01T10:00:00+00:00,6.1,6.1,50
2023-10-01T11:00:00+00:00,7.6,7.6,52
2023-10-01T12:00:00+00:00,12.8,12.8,53
2023-10-01T13:00:00+00:00,13.2,13.2,55
2023-10-01T14:00:00+00:00,13.2,13.2,56
2023-10-01T15:00:00+00:00,11.6,11.6,51
2023-10-01T16:00:00+00:00,8.7,8.7,39
2023-10-01T17:00:00+00:00,9.3,9.3,42
2023-10-01T18:00:00+00:00,13.2,13.2,41
2023-10-01T19:00:00+00:00,14.4,14.4,38
2023-10-01T20:00:00+00:00,13.1,13.1,36
2023-10-01T21:00:00+00:00,9.6,9.6,33
2023-10-01T22:00:00+00:00,6.7,6.7,31
2023-10-01T23:00:00+00:00,5.7,5.7,30
2023-10-02T00:00:00+00:00,5.5,5.5,31
2023-10-02T01:00:00+00:00,5.8,5.8,33
2023-10-02T02:00:00+00:00,5.8,5.8,35
2023-10-02T03:00:00+00:00,6.8,6.8,39
2023-10-02T04:00:00+00:00,8.0,8.0,42
2023-10-02T05:00:00+00:00,7.7,7.7,44
2023-10-02T06:00:00+00:00,8.0,8.0,44
2023-10-02T07:00:00+00:00,8.3,8.3,44
2023-10-02T08:00:00+00:00,9.4,9.4,44
2023-10-02T09:00:00+00:00,10.0,10.0,43
2023-10-02T10:00:00+00:00,9.0,9.0,43
2023-10-02T11:00:00+00:00,9.4,9.4,44
2023-10-02T12:00:00+00:00,9.6,9.6,45
2023-10-02T13:00:00+00:00,13.7,13.7,48
2023-10-02T14:00:00+00:00,16.6,16.6,49
2023-10-02T15:00:00+00:00,25.1,25.2,48
2023-10-02T16:00:00+00:00,30.0,30.8,35
2023-10-02T17:00:00+00:00,27.1,27.4,37
2023-10-02T18:00:00+00:00,20.8,20.8,35
2023-10-02T19:00:00+00:00,18.0,18.0,34
