time_stamp,pm2.5_atm,pm2.5_cf_1,humidity
2023-10-01T00:00:00+00:00,1.2,1.2,42
2023-10-01T01:00:00+00:00,1.7,1.7,44
2023-10-01T02:00:00+00:00,2.0,2.0,47
2023-10-01T03:00:00+00:00,3.8,3.8,51
2023-10-01T04:00:00+00:00,5.6,5.6,56
2023-10-01T05:00:00+00:00,5.7,5.7,56
2023-10-01T06:00:00+00:00,6.0,6.0,57
2023-10-01T07:00:00+00:00,8.4,8.4,61
2023-10-01T08:00:00+00:00,24.5,24.6,62
2023-10-01T09:00:00+00:00,20.6,20.6,62
2023-10-01T10:00:00+00:00,16.5,16.5,63
2023-10-01T11:00:00+00:00,15.7,15.7,65
2023-10-01T12:00:00+00:00,13.6,13.6,66
2023-10-01T13:00:00+00:00,13.2,13.2,66
2023-10-01T14:00:00+00:00,15.7,15.7,67
2023-10-01T15:00:00+00:00,17.3,17.3,63
2023-10-01T16:00:00+00:00,13.5,13.5,54
2023-10-01T17:00:00+00:00,12.7,12.7,50
2023-10-01T18:00:00+00:00,12.6,12.6,45
2023-10-01T19:00:00+00:00,13.4,13.4,43
2023-10-01T20:00:00+00:00,8.9,8.9,41
2023-10-01T21:00:00+00:00,8.0,8.0,38
2023-10-01T22:00:00+00:00,6.3,6.3,37
2023-10-01T23:00:00+00:00,5.6,5.6,38
2023-10-02T00:00:00+00:00,5.3,5.3,38
2023-10-02T01:00:00+00:00,5.9,5.9,40
2023-10-02T02:00:00+00:00,8.0,8.0,48
2023-10-02T03:00:00+00:00,9.3,9.3,52
2023-10-02T04:00:00+00:00,9.9,9.9,55
2023-10-02T05:00:00+00:00,10.1,10.1,58
2023-10-02T06:00:00+00:00,13.1,13.7,54
2023-10-02T07:00:00+00:00,8.7,8.7,53
2023-10-02T08:00:00+00:00,10.9,11.2,51
2023-10-02T09:00:00+00:00,9.2,9.2,50
2023-10-02T10:00:00+00:00,10.4,10.4,52
2023-10-02T11:00:00+00:00,9.0,9.0,52
2023-10-02T12:00:00+00:00,8.4,8.4,52
2023-10-02T13:00:00+00:00,8.8,8.8,53
2023-10-02T14:00:00+00:00,8.8,8.8,56
2023-10-02T15:00:00+00:00,10.9,10.9,52
2023-10-02T16:00:00+00:00,13.6,13.6,46
2023-10-02T17:00:00+00:00,13.9,13.9,42
2023-10-02T18:00:00+00:00,11.9,11.9,39
2023-10-02T19:00:00+00:00,8.5,8.5,37
2023-10-02T20:00:00+00:00,6.7,6.7,33
2023-10-02T21:00:00+00:00,5.2,5.2,30
2023-10-02T22:00:00+00:00,5.0,5.0,29
2023-10-02T23:00:00+00:00,5.2,5.2,29
2023-10-03T00:00:00+00:00,5.2,5.2,29
2023-10-03T01:00:00+00:00,5.1,5.1,30
2023-10-03T02:00:00+00:00,7.7,7.7,36
2023-10-03T03:00:00+00:00,6.7,6.7,40
2023-10-03T04:00:00+00:00,6.9,6.9,44
2023-10-03T05:00:00+00:00,6.8,6.8,47
2023-10-03T06:00:00+00:00,7.5,7.5,50
2023-10-03T07:00:00+00:00,9.8,9.9,52
2023-10-03T08:00:00+00:00,8.9,8.9,54
2023-10-03T09:00:00+00:00,9.3,9.3,55
2023-10-03T10:00:00+00:00,9.5,9.5,57
2023-10-03T11:00:00+00:00,9.8,9.8,58
2023-10-03T12:00:00+00:00,11.3,11.3,60
2023-10-03T13:00:00+00:00,15.7,15.7,63
2023-10-03T14:00:00+00:00,20.1,20.5,62
2023-10-03T15:00:00+00:00,27.0,28.5,55
2023-10-03T16:00:00+00:00,18.7,18.7,47
2023-10-03T17:00:00+00:00,16.3,16.3,42
2023-10-03T18:00:00+00:00,14.8,14.8,36
2023-10-03T19:00:00+00:00,10.6,10.6,31
2023-10-03T20:00:00+00:00,8.7,8.7,26
2023-10-03T21:00:00+00:00,9.0,9.0,24
2023-10-03T22:00:00+00:00,7.9,7.9,23
2023-10-03T23:00:00+00:00,8.2,8.2,24
2023-10-04T03:00:00+00:00,11.1,11.1,49
2023-10-04T04:00:00+00:00,10.6,10.6,46
2023-10-04T05:00:00+00:00,15.9,16.6,47
