timestamp,100287,101027,102866,113068,113084,119677,136348,171409,55935,60731,69943,81953,87247,91953
2023-01-02 20:00:00+00:00,13.0,11.0,11.5,5.1,0.0,4.7,8.7,2.0,11.3,8.9,7.4,12.3,10.0,10.4
2023-01-02 21:00:00+00:00,9.4,7.6,12.0,5.2,0.0,5.5,8.1,37.6,29.5,9.4,6.8,11.0,9.4,9.1
2023-01-02 22:00:00+00:00,11.1,8.8,11.0,5.0,0.0,9.2,5.6,52.3,12.7,8.0,7.3,10.1,8.2,7.8
2023-01-02 23:00:00+00:00,12.5,9.8,10.8,8.9,0.0,6.2,4.8,43.0,17.4,7.9,8.4,10.0,9.5,8.7
2023-01-03 00:00:00+00:00,13.8,11.3,10.1,8.3,0.0,7.2,9.6,19.2,22.4,9.7,9.4,8.3,11.7,7.6
2023-01-03 01:00:00+00:00,15.9,10.6,11.4,6.2,0.0,10.4,5.2,4.8,34.0,12.3,9.7,11.0,12.8,10.4
2023-01-03 02:00:00+00:00,14.7,8.2,12.1,5.1,0.0,6.3,6.2,2.6,16.7,19.0,11.3,9.6,16.1,12.5
2023-01-03 03:00:00+00:00,10.9,6.7,7.7,6.2,0.0,3.5,11.2,45.2,17.5,10.6,7.8,5.5,13.1,12.3
2023-01-03 04:00:00+00:00,10.0,5.5,4.5,1.0,0.0,0.5,8.1,57.9,15.0,5.3,8.3,3.1,5.2,6.2
2023-01-03 05:00:00+00:00,4.4,3.0,3.1,0.5,0.0,0.0,6.0,58.3,9.2,4.5,3.0,2.1,5.5,6.1
2023-01-03 06:00:00+00:00,4.6,3.6,5.3,0.0,0.0,0.2,6.1,40.1,3.7,4.0,2.6,5.4,4.2,3.3
2023-01-03 07:00:00+00:00,4.5,2.9,4.5,0.0,0.0,0.1,6.5,24.6,3.0,6.1,3.5,2.5,5.4,4.8
2023-01-03 08:00:00+00:00,4.9,3.3,1.0,0.0,0.0,0.0,4.3,11.7,4.2,6.0,3.4,0.6,6.6,5.4
2023-01-03 09:00:00+00:00,5.7,4.7,1.0,0.4,0.0,0.0,2.9,4.1,4.9,6.8,4.0,2.2,6.8,6.3
2023-01-03 10:00:00+00:00,7.3,5.1,1.5,1.0,0.0,0.0,4.3,1.5,6.0,7.8,6.5,3.8,8.2,7.3
2023-01-03 11:00:00+00:00,11.0,6.3,4.8,2.7,0.0,0.7,4.3,0.5,6.6,9.6,7.6,4.8,10.9,8.0
2023-01-03 12:00:00+00:00,15.0,7.9,6.7,1.0,0.0,1.2,4.5,0.2,6.7,9.6,6.8,4.4,12.5,2.2
2023-01-03 13:00:00+00:00,10.6,4.4,6.6,0.0,0.0,0.6,5.0,0.2,5.7,7.9,6.1,4.1,9.5,0.4
2023-01-03 14:00:00+00:00,6.3,2.3,6.5,0.0,0.0,0.4,6.3,0.3,11.4,7.0,4.8,4.9,10.9,0.1
2023-01-03 15:00:00+00:00,5.4,1.6,7.5,0.0,0.0,0.6,2.8,0.1,13.5,7.5,2.9,6.0,10.8,0.3
2023-01-03 16:00:00+00:00,2.8,1.4,7.6,0.1,0.0,1.7,4.9,0.1,4.5,4.0,3.3,3.8,2.7,1.9
2023-01-03 17:00:00+00:00,3.4,6.4,5.3,4.3,0.0,1.3,0.6,0.0,1.3,4.2,3.1,2.1,3.1,2.0
2023-01-03 18:00:00+00:00,7.6,8.0,10.1,2.9,0.0,6.4,0.2,0.0,2.9,5.6,6.0,3.3,4.4,7.0
2023-01-03 19:00:00+00:00,12.5,9.8,11.6,2.3,0.0,7.9,0.0,0.0,6.1,7.9,10.3,6.9,7.0,6.6
2023-01-03 20:00:00+00:00,13.9,11.0,17.3,3.3,0.0,9.9,0.0,3.0,7.3,8.5,12.7,12.1,9.3,9.0
2023-01-03 21:00:00+00:00,17.0,15.5,19.4,4.1,0.0,13.5,0.5,16.3,5.5,9.1,13.0,17.4,9.6,8.5
2023-01-03 22:00:00+00:00,19.9,18.8,16.3,5.6,14.4,11.9,3.0,45.6,3.0,11.1,16.7,18.1,9.6,7.9
2023-01-03 23:00:00+00:00,22.8,14.5,16.4,6.8,11.0,9.6,0.0,50.8,6.0,11.6,20.5,18.9,12.7,9.9
2023-01-04 00:00:00+00:00,27.7,4.7,18.9,6.2,2.2,9.6,0.0,27.3,10.8,5.5,21.0,17.3,16.5,10.0
2023-01-04 01:00:00+00:00,24.8,3.3,14.5,5.6,0.0,4.3,0.0,11.8,9.9,8.1,10.6,13.5,11.1,4.6
2023-01-04 02:00:00+00:00,15.9,1.9,3.0,1.6,0.0,0.1,0.2,32.1,9.4,8.4,3.0,4.9,11.1,1.0
2023-01-04 03:00:00+00:00,6.4,0.6,0.9,1.0,0.0,0.0,1.1,56.6,3.6,3.9,1.3,2.9,8.9,0.1
2023-01-04 04:00:00+00:00,2.5,0.4,0.4,0.0,0.0,0.0,0.0,35.4,0.1,3.1,1.6,3.1,8.0,0.1
2023-01-04 05:00:00+00:00,0.3,0.2,0.2,0.0,0.0,0.0,0.4,15.2,0.0,0.3,0.1,0.8,4.8,0.1
2023-01-04 06:00:00+00:00,0.0,0.1,0.2,0.0,0.0,0.1,0.0,8.4,0.0,0.0,0.0,0.0,1.5,0.0
2023-01-04 07:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.1,0.3,0.0
2023-01-04 08:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.2,0.0
2023-01-04 09:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1
2023-01-04 10:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1
2023-01-04 11:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
2023-01-04 12:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
