time_stamp,pm2.5_atm,pm2.5_cf_1,humidity
2023-11-15T17:00:00+00:00,8.6,8.6,28
2023-11-15T18:00:00+00:00,5.0,5.0,22
2023-11-15T19:00:00+00:00,3.9,4.0,18
2023-11-15T20:00:00+00:00,5.3,5.3,21
2023-11-15T21:00:00+00:00,8.2,8.2,25
2023-11-15T22:00:00+00:00,6.9,6.9,34
2023-11-15T23:00:00+00:00,6.4,6.4,48
2023-11-16T00:00:00+00:00,9.4,9.5,62
2023-11-16T01:00:00+00:00,8.9,8.9,63
2023-11-16T02:00:00+00:00,5.2,5.2,67
2023-11-16T03:00:00+00:00,4.3,4.3,71
2023-11-16T04:00:00+00:00,2.9,2.9,55
2023-11-16T05:00:00+00:00,4.0,4.0,66
2023-11-16T06:00:00+00:00,4.6,4.6,71
2023-11-16T07:00:00+00:00,7.3,7.3,75
2023-11-16T08:00:00+00:00,7.2,7.2,85
2023-11-16T09:00:00+00:00,5.9,5.9,86
2023-11-16T10:00:00+00:00,4.7,4.7,85
2023-11-16T11:00:00+00:00,4.8,4.8,86
2023-11-16T12:00:00+00:00,6.3,6.3,83
2023-11-16T13:00:00+00:00,5.6,5.6,80
2023-11-16T14:00:00+00:00,3.9,3.9,83
2023-11-16T15:00:00+00:00,3.6,3.6,80
2023-11-16T16:00:00+00:00,1.8,1.8,47
2023-11-16T17:00:00+00:00,1.6,1.6,39
2023-11-16T18:00:00+00:00,0.1,0.1,28
2023-11-16T19:00:00+00:00,0.1,0.1,28
2023-11-16T20:00:00+00:00,0.7,0.7,30
2023-11-16T21:00:00+00:00,0.3,0.3,33
2023-11-16T22:00:00+00:00,0.2,0.2,32
2023-11-16T23:00:00+00:00,0.2,0.2,32
2023-11-17T00:00:00+00:00,0.4,0.4,33
2023-11-17T01:00:00+00:00,0.9,0.9,40
2023-11-17T02:00:00+00:00,1.8,1.8,44
2023-11-17T03:00:00+00:00,10.6,10.6,58
2023-11-17T04:00:00+00:00,13.8,13.8,64
2023-11-17T05:00:00+00:00,17.2,17.2,72
2023-11-17T06:00:00+00:00,26.5,26.7,80
2023-11-17T07:00:00+00:00,26.9,27.0,83
2023-11-17T08:00:00+00:00,23.5,23.6,85
2023-11-17T09:00:00+00:00,15.0,15.0,84
2023-11-17T10:00:00+00:00,25.1,25.2,87
2023-11-17T11:00:00+00:00,21.2,21.2,89
2023-11-17T12:00:00+00:00,16.0,16.0,88
2023-11-17T13:00:00+00:00,15.2,17.3,86
2023-11-17T14:00:00+00:00,9.5,10.4,82
2023-11-17T15:00:00+00:00,6.8,6.8,75
2023-11-17T16:00:00+00:00,6.8,6.8,54
2023-11-17T17:00:00+00:00,4.1,4.1,35
2023-11-17T18:00:00+00:00,3.2,3.2,30
2023-11-17T19:00:00+00:00,3.2,3.2,27
2023-11-17T20:00:00+00:00,3.4,3.4,27
2023-11-17T21:00:00+00:00,3.8,3.8,28
2023-11-17T22:00:00+00:00,3.8,3.8,29
2023-11-17T23:00:00+00:00,2.9,2.9,30
2023-11-18T00:00:00+00:00,2.8,2.8,33
2023-11-18T01:00:00+00:00,2.8,2.8,32
2023-11-18T02:00:00+00:00,5.7,5.7,32
2023-11-18T03:00:00+00:00,12.9,12.9,42
2023-11-18T04:00:00+00:00,3.6,3.6,44
2023-11-18T05:00:00+00:00,4.4,4.4,57
2023-11-18T06:00:00+00:00,3.3,3.3,55
2023-11-18T07:00:00+00:00,3.1,3.1,57
2023-11-18T08:00:00+00:00,4.0,4.0,59
2023-11-18T09:00:00+00:00,3.2,3.2,59
2023-11-18T10:00:00+00:00,4.5,4.5,64
2023-11-18T11:00:00+00:00,6.4,6.4,68
2023-11-18T12:00:00+00:00,4.8,4.8,61
2023-11-18T13:00:00+00:00,6.2,6.2,61
2023-11-18T14:00:00+00:00,2.0,2.0,55
2023-11-18T15:00:00+00:00,0.6,0.6,50
2023-11-18T16:00:00+00:00,0.1,0.1,40
2023-11-18T17:00:00+00:00,0.1,0.1,49
2023-11-18T18:00:00+00:00,0.7,0.7,77
2023-11-18T19:00:00+00:00,1.2,1.2,78
2023-11-18T20:00:00+00:00,3.8,3.8,86
2023-11-18T21:00:00+00:00,0.8,0.8,73
2023-11-18T22:00:00+00:00,0.1,0.1,60
2023-11-18T23:00:00+00:00,0.1,0.1,55
2023-11-19T00:00:00+00:00,0.2,0.2,57
2023-11-19T01:00:00+00:00,2.8,2.8,76
2023-11-19T02:00:00+00:00,5.4,5.4,83
2023-11-19T03:00:00+00:00,2.3,2.3,81
2023-11-19T04:00:00+00:00,6.1,6.1,84
2023-11-19T05:00:00+00:00,8.3,8.3,86
2023-11-19T06:00:00+00:00,9.9,9.9,86
2023-11-19T07:00:00+00:00,10.0,10.0,93
2023-11-19T08:00:00+00:00,11.7,11.7,99
2023-11-19T09:00:00+00:00,7.0,7.0,99
2023-11-19T10:00:00+00:00,1.1,1.1,85
2023-11-19T11:00:00+00:00,1.1,1.1,87
2023-11-19T12:00:00+00:00,1.3,1.3,90
2023-11-19T13:00:00+00:00,1.5,1.5,90
2023-11-19T14:00:00+00:00,1.3,1.3,93
2023-11-19T15:00:00+00:00,1.5,1.5,94
2023-11-19T16:00:00+00:00,1.5,1.5,70
2023-11-19T17:00:00+00:00,1.1,1.1,51
2023-11-19T18:00:00+00:00,1.1,1.1,44
2023-11-19T19:00:00+00:00,0.7,0.7,39
2023-11-19T20:00:00+00:00,0.3,0.3,38
2023-11-19T21:00:00+00:00,0.3,0.3,39
2023-11-19T22:00:00+00:00,0.2,0.2,35
2023-11-19T23:00:00+00:00,0.1,0.1,36
2023-11-20T00:00:00+00:00,0.1,0.1,38
2023-11-20T01:00:00+00:00,0.1,0.1,41
2023-11-20T02:00:00+00:00,0.4,0.4,44
2023-11-20T03:00:00+00:00,0.3,0.3,46
2023-11-20T04:00:00+00:00,0.4,0.4,50
2023-11-20T05:00:00+00:00,0.8,0.8,58
2023-11-20T06:00:00+00:00,1.5,1.5,66
2023-11-20T07:00:00+00:00,5.0,5.0,73
2023-11-20T08:00:00+00:00,5.5,5.5,79
2023-11-20T09:00:00+00:00,1.4,1.4,80
2023-11-20T10:00:00+00:00,1.3,1.3,82
2023-11-20T11:00:00+00:00,2.1,2.1,85
2023-11-20T12:00:00+00:00,2.9,2.9,87
2023-11-20T13:00:00+00:00,5.2,5.2,87
2023-11-20T14:00:00+00:00,6.0,6.0,89
2023-11-20T15:00:00+00:00,8.2,8.2,86
2023-11-20T16:00:00+00:00,8.6,8.6,54
2023-11-20T17:00:00+00:00,7.5,7.5,39
2023-11-20T18:00:00+00:00,6.8,6.8,35
2023-11-20T19:00:00+00:00,7.0,7.0,30
2023-11-20T20:00:00+00:00,5.7,5.7,29
2023-11-20T21:00:00+00:00,3.7,3.7,31
2023-11-20T22:00:00+00:00,4.4,4.4,30
2023-11-20T23:00:00+00:00,3.9,3.9,29
2023-11-21T00:00:00+00:00,6.9,6.9,30
2023-11-21T01:00:00+00:00,2.4,2.4,37
2023-11-21T02:00:00+00:00,5.2,5.2,42
2023-11-21T03:00:00+00:00,15.6,15.6,51
2023-11-21T04:00:00+00:00,16.3,16.4,59
2023-11-21T05:00:00+00:00,9.5,9.5,61
2023-11-21T06:00:00+00:00,9.3,9.3,66
2023-11-21T07:00:00+00:00,10.5,10.7,69
2023-11-21T08:00:00+00:00,5.7,5.7,73
2023-11-21T09:00:00+00:00,4.2,4.2,76
2023-11-21T10:00:00+00:00,4.1,4.1,78
2023-11-21T11:00:00+00:00,5.0,5.0,79
2023-11-21T12:00:00+00:00,5.9,5.9,80
2023-11-21T13:00:00+00:00,5.6,5.6,80
2023-11-21T14:00:00+00:00,6.0,6.0,81
2023-11-21T15:00:00+00:00,10.3,10.3,79
2023-11-21T16:00:00+00:00,17.9,17.9,51
2023-11-21T17:00:00+00:00,12.0,12.0,34
2023-11-21T18:00:00+00:00,10.5,10.5,29
2023-11-21T19:00:00+00:00,5.2,5.2,26
2023-11-21T20:00:00+00:00,2.7,2.7,22
2023-11-21T21:00:00+00:00,2.4,2.4,22
2023-11-21T22:00:00+00:00,1.9,1.9,20
2023-11-21T23:00:00+00:00,2.4,2.4,20
2023-11-22T00:00:00+00:00,5.0,5.0,24
2023-11-22T01:00:00+00:00,5.7,5.7,29
