time,u10,v10,u100,v100
2023-01-01 00:00:00,0.051881894796776906,0.7540134741901812,-0.7047569092370888,0.08766946550313037
2023-01-01 02:00:00,1.2688365598057618,0.8134957746778784,-0.2873770264286685,1.1581848347673878
2023-01-01 04:00:00,1.0442372695170725,0.3942386895801255,-0.2663055447394826,0.8442230091048886
2023-01-01 06:00:00,1.2921903366343832,0.7246535246829393,-0.32166129994117487,1.6537286099627608
2023-01-01 08:00:00,1.5529469926263153,0.9098485124007462,-0.2748638758468617,2.9778201360043113
2023-01-01 10:00:00,1.2688835560988163,0.994864183598813,-1.1273507422338176,1.8744142505668124
2023-01-01 12:00:00,1.361447312548316,0.8342087572450009,-0.4758701721584352,1.5412454403013136
2023-01-01 14:00:00,1.6448128554495025,0.7138464285724344,0.40116822977556255,0.960576725986884
2023-01-01 16:00:00,1.409965783909121,0.49850981405755573,0.7691300760026216,0.7089874293280671
2023-01-01 18:00:00,0.07922653607942937,0.3574834175833155,-0.3949127589616958,0.6101471212200691
2023-01-01 20:00:00,-1.0436597619930617,0.21419952541763196,-1.6082645873417463,0.31781305118894876
2023-01-01 22:00:00,-0.8058524772644378,-0.5111180011917469,-1.0132359522268062,-1.1151667770721834
2023-01-02 00:00:00,-0.4639481163393113,-1.144863165967986,-1.1563690064093142,-0.9690663712187279
2023-01-02 02:00:00,-0.5912957784219908,0.43840131315769654,-1.1837707462781852,0.17193367650176353
2023-01-02 04:00:00,-0.3230677669228147,-0.3122781893288054,-0.8057704095678153,-0.13244050857692918
2023-01-02 06:00:00,-0.9440088140991227,-0.22707201762911644,-1.3384791207390618,-0.24746441109261497
2023-01-02 08:00:00,0.20086196915131233,-0.2739340033688064,-0.7607959333309404,-0.15231290100405354
2023-01-02 10:00:00,-0.6102952047443768,-0.08759464781324888,-1.1480971089878802,-0.11043366073218303
2023-01-02 12:00:00,0.8643403732955004,-0.11164486323699807,0.8161309307758728,0.08870683104557042
2023-01-02 14:00:00,0.11016526505075674,0.036138908729747676,-0.05317005563974592,0.2985360895826287
2023-01-02 16:00:00,-0.5113162057249995,-0.7542256050397502,-0.842742893132124,-0.8340867721778742
2023-01-02 18:00:00,-1.19078749355694,-1.066656882116304,-1.4741559669918143,-1.405372505470238
2023-01-02 20:00:00,-1.7609184031213754,-1.1209947725977423,-2.3921654876698755,-1.5771902376458637
2023-01-02 22:00:00,-0.49455227047337935,-1.6081925326254876,-0.43052210038531696,-2.451195413926356
