time_stamp,pm2.5_atm,pm2.5_cf_1,humidity,pm2.5_atm_a,pm2.5_atm_b
2023-10-01T00:00:00+00:00,1664.2,2496.8,38,3328.4,0.0
2023-10-01T01:00:00+00:00,1663.1,2495.2,41,3326.2,0.0
2023-10-01T02:00:00+00:00,1651.4,2477.6,46,3302.9,0.0
2023-10-01T03:00:00+00:00,1656.3,2484.9,49,3312.6,0.0
2023-10-01T04:00:00+00:00,1662.8,2494.7,53,3325.4,0.3
2023-10-01T05:00:00+00:00,1665.2,2497.9,55,3328.9,1.6
2023-10-01T06:00:00+00:00,1668.0,2500.9,56,3329.6,6.4
2023-10-01T07:00:00+00:00,1670.0,2502.8,57,3329.2,10.9
2023-10-01T08:00:00+00:00,1664.9,2497.5,56,3328.4,1.3
2023-10-01T09:00:00+00:00,1664.8,2497.5,57,3328.8,0.8
2023-10-01T10:00:00+00:00,1664.8,2497.4,57,3328.1,1.4
2023-10-01T11:00:00+00:00,1664.6,2497.1,59,3327.9,1.4
2023-10-01T12:00:00+00:00,1665.2,2497.9,61,3329.0,1.4
2023-10-01T13:00:00+00:00,1665.2,2498.0,61,3328.8,1.7
2023-10-01T14:00:00+00:00,1664.7,2497.1,61,3327.2,2.2
2023-10-01T15:00:00+00:00,1665.5,2497.9,50,3327.3,3.8
2023-10-01T16:00:00+00:00,1665.3,2497.5,37,3326.7,3.8
2023-10-01T17:00:00+00:00,1665.4,2497.7,33,3327.0,3.8
2023-10-01T18:00:00+00:00,1665.6,2498.1,36,3327.8,3.4
2023-10-01T19:00:00+00:00,1666.3,2498.6,36,3327.0,5.6
2023-10-01T20:00:00+00:00,1666.3,2498.8,36,3327.6,5.1
2023-10-01T21:00:00+00:00,1665.3,2497.8,36,3327.7,3.0
2023-10-01T22:00:00+00:00,1664.5,2497.1,34,3328.0,1.0
2023-10-01T23:00:00+00:00,1664.6,2497.2,34,3328.2,1.0
2023-10-02T00:00:00+00:00,1664.9,2497.6,36,3328.4,1.4
2023-10-02T01:00:00+00:00,1664.2,2496.7,38,3327.9,0.5
2023-10-02T02:00:00+00:00,1662.0,2493.1,41,3322.5,1.5
2023-10-02T03:00:00+00:00,1652.2,2478.0,46,3301.8,2.5
2023-10-02T04:00:00+00:00,1659.7,2489.4,49,3317.1,2.2
2023-10-02T05:00:00+00:00,1657.8,2486.7,49,3313.4,2.2
2023-10-02T06:00:00+00:00,1653.6,2480.1,47,3304.2,3.0
2023-10-02T07:00:00+00:00,1654.5,2481.3,48,3305.6,3.4
2023-10-02T08:00:00+00:00,1656.8,2484.7,49,3309.9,3.7
2023-10-02T09:00:00+00:00,1658.0,2486.7,48,3313.0,2.9
2023-10-02T10:00:00+00:00,1660.5,2490.5,49,3318.0,3.1
2023-10-02T11:00:00+00:00,1663.5,2494.9,49,3323.5,3.5
2023-10-02T12:00:00+00:00,1664.6,2496.7,50,3326.2,3.1
2023-10-02T13:00:00+00:00,1665.2,2497.7,51,3327.7,2.8
2023-10-02T14:00:00+00:00,1665.1,2497.4,51,3327.4,2.7
2023-10-02T15:00:00+00:00,1662.8,2493.5,38,3320.7,4.8
2023-10-02T16:00:00+00:00,1660.0,2487.8,29,3309.2,10.9
2023-10-02T17:00:00+00:00,1657.5,2482.7,27,3299.2,15.7
2023-10-02T18:00:00+00:00,1655.9,2481.2,30,3299.6,12.2
2023-10-02T19:00:00+00:00,1652.4,2477.5,31,3298.9,6.0
2023-10-02T20:00:00+00:00,1654.3,2481.4,30,3306.7,1.9
2023-10-02T21:00:00+00:00,1664.2,2496.6,29,3327.6,0.7
2023-10-02T22:00:00+00:00,1652.3,2478.8,27,3304.4,0.3
2023-10-02T23:00:00+00:00,1654.9,2482.8,27,3309.3,0.5
2023-10-03T00:00:00+00:00,1664.2,2496.7,28,3327.6,0.8
