,120859,121721,124223,124291,125725,128465,129117,129243,129263,129281,129587,129637,129735,130313,130329,131279,131967,133131,133319,144040,146510,147456,175953,180637,65669,92321
120859,0.0,891.2520104690258,1482.745415593307,712.4923680253069,1190.7235570322498,1926.0884703203797,106.32376783444454,1418.4528315168325,1224.9981677065591,898.4231165406275,168.1633933830943,260.85603203525744,265.2150395801847,1645.6284778467991,514.2006913101674,781.1588888828442,599.3800833462675,1214.7572145108632,1422.3427502473676,390.8213480933562,687.4801114606048,696.8024133804995,1863.7538165697815,919.6408781828344,336.5562364238038,1675.7755943827244
121721,891.2520104690258,0.0,2295.530676103781,1175.1821595071183,1019.2684411146466,1087.442886351398,974.3517057833075,1111.6070403982021,858.7550657975207,1398.3317872997036,964.9791956283718,787.1539704599048,1081.7051878579182,2001.9483435091756,1393.6150454521123,1562.3289404514246,1441.4833585070483,2024.0288209381781,535.1002429615924,906.118312145451,1565.2030461211518,1441.5794693997884,2733.299353415848,632.0279844718785,1160.7841474937252,2563.6723000955094
124223,1482.745415593307,2295.530676103781,0.0,1914.1794025221154,1950.0993469284351,3151.8904550124075,1378.2132750008025,2852.336717726601,2687.8344717175555,1954.1198583208907,1518.9935643909953,1509.7425026017604,1235.4136074112232,1319.2750283506414,1184.6283686201634,1452.43780111614,1298.512536176496,271.832058440593,2779.2623200319736,1763.7720330404172,839.9675822631182,857.8696627947919,580.500623020664,2393.2452926682126,1156.1726213296997,1010.6880980453553
124291,712.4923680253069,1175.1821595071183,1914.1794025221154,0.0,1842.5770942481672,2252.929597548448,781.2578265198239,1008.440119181495,929.8960902183517,225.87815695976184,554.6129023113584,950.889341853362,922.3302289047285,2344.361614151007,730.218395083779,569.4446000766753,627.1596106413443,1679.274552035261,1665.5667226016956,346.40432368157843,1084.7863454639894,1308.6853599047167,2127.265771573282,748.4832075508674,961.5338100022276,1706.6147833746984
125725,1190.7235570322498,1019.2684411146466,1950.0993469284351,1842.5770942481672,0.0,1306.8054154652539,1182.2569521477685,2115.6100993561336,1863.3556273612273,2055.5260055039303,1355.4888023622398,930.088483117784,1145.412823475922,1132.3279095061025,1614.4798791571304,1956.7192837652885,1748.2253157572407,1717.017788727361,1186.5151374743098,1496.7627108372517,1551.6777738341177,1197.292700725631,2505.0468412464807,1593.8257631261154,1183.9235276110808,2603.046892295002
128465,1926.0884703203797,1087.442886351398,3151.8904550124075,2252.929597548448,1306.8054154652539,0.0,1988.4915122823757,1876.4094689475294,1670.5012531095106,2471.9557586430374,2029.245495218772,1747.4276506410154,2054.6236594901457,2427.975968224087,2440.249475129411,2644.839115441033,2508.890152214533,2892.975367675061,600.3540998696627,1993.3880755222565,2545.7284522219543,2311.770937223366,3660.3818136866103,1596.0464791422144,2125.947539970949,3592.0134251420664
129117,106.32376783444454,974.3517057833075,1378.2132750008025,781.2578265198239,1182.2569521477685,1988.4915122823757,0.0,1522.9861127321308,1331.1048431488277,952.8435850949843,226.90807992946077,265.47192993174474,161.0976992956235,1564.9232476908362,463.43694305680253,774.643963458524,573.2467033277406,1109.625833789942,1500.6347679685427,478.2527695509201,593.319409336137,592.1344492643716,1768.2037520083113,1025.9643770401415,230.34386341434944,1604.9132971965398
129243,1418.4528315168325,1111.6070403982021,2852.336717726601,1008.440119181495,2115.6100993561336,1876.4094689475294,1522.9861127321308,0.0,253.09220221090894,1105.0162751319153,1341.332369370499,1527.9526092136746,1683.5527044080325,2970.4344400283435,1686.7873099270794,1577.0106231071447,1617.6348719123332,2596.856462883178,1310.0463014282113,1088.8739786460176,2013.2849746140257,2115.0753189973016,3122.8109426484198,542.9978740171646,1751.8435489421724,2712.3916055508703
129263,1224.9981677065591,858.7550657975207,2687.8344717175555,929.8960902183517,1863.3556273612273,1670.5012531095106,1331.1048431488277,253.09220221090894,0.0,1072.4164388229904,1168.841924079127,1308.7005646312598,1489.2955265233077,2736.368979738762,1547.8555991009816,1493.6374344055275,1499.9326885673026,2426.3380901753912,1088.1427641276416,932.6225466969253,1855.065172379712,1919.748968106343,2993.948034583378,312.8775040405621,1561.445210824183,2629.057653436826
