time_stamp,pm2.5_atm,pm2.5_cf_1,humidity,pm2.5_atm_a,pm2.5_atm_b
2023-12-04T00:00:00+00:00,40.1,46.8,33,39.5,40.6
2023-12-04T01:00:00+00:00,41.8,48.5,39,41.4,42.1
2023-12-04T02:00:00+00:00,47.4,58.3,45,47.2,47.5
2023-12-04T03:00:00+00:00,54.6,74.7,47,54.7,54.4
2023-12-04T04:00:00+00:00,65.0,97.1,48,64.1,65.8
2023-12-04T05:00:00+00:00,77.5,117.7,50,75.7,79.3
2023-12-04T06:00:00+00:00,76.5,116.2,51,74.4,78.6
2023-12-04T07:00:00+00:00,73.4,111.4,52,71.3,75.5
2023-12-04T08:00:00+00:00,65.9,98.2,53,65.0,66.7
2023-12-04T09:00:00+00:00,61.4,88.8,53,61.6,61.2
2023-12-04T10:00:00+00:00,56.7,77.2,53,56.9,56.6
2023-12-04T11:00:00+00:00,49.4,60.2,52,49.3,49.6
2023-12-04T12:00:00+00:00,49.1,59.9,52,48.9,49.3
2023-12-04T13:00:00+00:00,47.3,55.9,53,46.9,47.6
2023-12-04T14:00:00+00:00,42.6,47.0,53,42.2,43.0
2023-12-04T15:00:00+00:00,43.0,47.5,54,42.6,43.3
2023-12-04T16:00:00+00:00,45.0,51.8,51,44.6,45.4
2023-12-04T17:00:00+00:00,42.7,49.3,42,42.2,43.1
2023-12-04T18:00:00+00:00,37.3,42.3,31,36.4,38.2
2023-12-04T19:00:00+00:00,30.8,32.1,25,29.3,32.3
2023-12-04T20:00:00+00:00,28.8,29.4,21,27.1,30.6
2023-12-04T21:00:00+00:00,26.8,27.0,19,25.0,28.6
2023-12-04T22:00:00+00:00,20.8,20.8,20,19.2,22.3
2023-12-04T23:00:00+00:00,14.9,14.9,24,13.6,16.1
2023-12-05T00:00:00+00:00,13.7,13.7,29,12.7,14.8
2023-12-05T01:00:00+00:00,18.0,18.0,35,17.1,18.9
2023-12-05T02:00:00+00:00,25.1,25.1,41,23.9,26.3
2023-12-05T03:00:00+00:00,33.7,34.9,45,33.0,34.4
2023-12-05T04:00:00+00:00,36.1,37.9,48,35.6,36.6
2023-12-05T05:00:00+00:00,38.2,40.9,50,37.5,38.9
2023-12-05T06:00:00+00:00,42.9,48.3,51,42.5,43.4
2023-12-05T07:00:00+00:00,45.8,53.1,52,45.2,46.4
2023-12-05T08:00:00+00:00,47.5,55.5,53,47.1,47.8
2023-12-05T09:00:00+00:00,48.9,57.9,53,48.6,49.3
2023-12-05T10:00:00+00:00,51.0,61.6,54,50.8,51.2
2023-12-05T11:00:00+00:00,52.6,64.4,54,52.3,52.9
2023-12-05T12:00:00+00:00,52.4,63.7,54,51.9,52.9
2023-12-05T13:00:00+00:00,45.9,51.6,54,45.2,46.5
2023-12-05T14:00:00+00:00,38.4,39.7,54,37.3,39.5
2023-12-05T15:00:00+00:00,36.8,37.5,55,35.8,37.8
2023-12-05T16:00:00+00:00,41.1,44.8,53,40.6,41.6
2023-12-05T17:00:00+00:00,42.3,49.9,39,42.0,42.7
2023-12-05T18:00:00+00:00,39.3,46.1,28,38.0,40.6
2023-12-05T19:00:00+00:00,35.2,39.1,24,33.8,36.5
2023-12-05T20:00:00+00:00,31.5,33.2,20,30.1,33.0
2023-12-05T21:00:00+00:00,30.0,30.9,19,28.7,31.3
2023-12-05T22:00:00+00:00,28.4,28.8,18,26.8,29.9
2023-12-05T23:00:00+00:00,31.8,33.6,22,30.6,33.0
2023-12-06T00:00:00+00:00,28.3,28.8,27,26.7,29.9
2023-12-06T01:00:00+00:00,27.0,27.1,34,25.5,28.4
2023-12-06T02:00:00+00:00,32.8,34.1,40,32.1,33.4
2023-12-06T03:00:00+00:00,39.8,45.2,43,39.7,40.0
2023-12-06T04:00:00+00:00,51.5,67.3,46,51.4,51.7
2023-12-06T05:00:00+00:00,52.8,69.7,48,52.9,52.8
2023-12-06T06:00:00+00:00,52.7,68.8,48,52.9,52.6
2023-12-06T07:00:00+00:00,55.2,73.8,49,55.4,55.0
2023-12-06T08:00:00+00:00,56.3,75.5,51,56.3,56.4
2023-12-06T09:00:00+00:00,58.7,80.3,52,58.2,59.1
2023-12-06T10:00:00+00:00,49.7,59.6,53,49.3,50.1
2023-12-06T11:00:00+00:00,44.1,49.2,53,43.7,44.5
2023-12-06T12:00:00+00:00,42.5,46.2,54,41.9,43.0
2023-12-06T13:00:00+00:00,46.0,51.8,54,45.3,46.7
2023-12-06T14:00:00+00:00,47.0,53.3,55,46.3,47.6
2023-12-06T15:00:00+00:00,50.5,60.2,56,50.1,50.9
2023-12-06T16:00:00+00:00,55.1,73.3,52,55.1,55.0
2023-12-06T17:00:00+00:00,51.6,71.3,38,52.0,51.2
2023-12-06T18:00:00+00:00,42.5,52.8,29,41.7,43.4
2023-12-06T19:00:00+00:00,32.8,35.6,22,31.8,33.9
2023-12-06T20:00:00+00:00,26.8,27.0,16,25.8,27.9
2023-12-06T21:00:00+00:00,24.6,24.7,14,23.5,25.6
2023-12-06T22:00:00+00:00,25.0,26.0,18,23.7,26.3
2023-12-06T23:00:00+00:00,7.5,7.5,30,7.0,8.0
2023-12-07T00:00:00+00:00,9.0,9.0,33,8.2,9.8
2023-12-07T01:00:00+00:00,27.0,27.4,34,25.9,28.1
2023-12-07T02:00:00+00:00,34.1,36.9,36,33.4,34.9
2023-12-07T03:00:00+00:00,39.4,45.3,39,39.0,39.8
2023-12-07T04:00:00+00:00,19.9,20.3,46,19.2,20.7
2023-12-07T05:00:00+00:00,8.3,8.3,50,7.9,8.7
2023-12-07T06:00:00+00:00,7.1,7.1,52,6.6,7.5
2023-12-07T07:00:00+00:00,5.6,5.6,54,5.4,5.8
2023-12-07T08:00:00+00:00,2.3,2.3,59,2.0,2.7
2023-12-07T09:00:00+00:00,5.6,5.6,61,5.2,6.0
2023-12-07T10:00:00+00:00,5.8,5.8,60,5.5,6.1
2023-12-07T11:00:00+00:00,5.0,5.0,61,4.7,5.2
2023-12-07T12:00:00+00:00,3.3,3.3,61,3.0,3.6
2023-12-07T13:00:00+00:00,3.0,3.0,60,2.7,3.3
2023-12-07T14:00:00+00:00,3.6,3.6,61,3.2,4.1
2023-12-07T15:00:00+00:00,3.7,3.7,62,3.2,4.1
2023-12-07T16:00:00+00:00,2.4,2.4,57,2.0,2.7
2023-12-07T17:00:00+00:00,1.4,1.4,41,1.2,1.5
2023-12-07T18:00:00+00:00,0.7,0.7,29,0.6,0.7
2023-12-07T19:00:00+00:00,0.3,0.3,21,0.2,0.3
2023-12-07T20:00:00+00:00,0.1,0.1,16,0.1,0.1
2023-12-07T21:00:00+00:00,0.1,0.1,14,0.1,0.1
2023-12-07T22:00:00+00:00,0.2,0.2,16,0.2,0.2
2023-12-07T23:00:00+00:00,0.3,0.3,20,0.2,0.4
2023-12-08T00:00:00+00:00,0.4,0.4,22,0.3,0.5
2023-12-08T01:00:00+00:00,0.9,0.9,26,0.6,1.1
2023-12-08T02:00:00+00:00,2.4,2.4,30,2.1,2.8
2023-12-08T03:00:00+00:00,2.5,2.5,32,2.2,2.8
2023-12-08T04:00:00+00:00,1.1,1.1,36,0.9,1.4
2023-12-08T05:00:00+00:00,0.7,0.7,40,0.6,0.9
2023-12-08T06:00:00+00:00,0.7,0.7,47,0.5,0.9
2023-12-08T07:00:00+00:00,0.8,0.8,53,0.6,1.1
2023-12-08T08:00:00+00:00,1.4,1.4,55,1.1,1.6
2023-12-08T09:00:00+00:00,1.6,1.6,57,1.3,2.0
2023-12-08T10:00:00+00:00,2.2,2.2,58,1.8,2.6
2023-12-08T11:00:00+00:00,4.4,4.4,59,3.9,4.8
2023-12-08T12:00:00+00:00,6.6,6.6,60,6.0,7.1
2023-12-08T13:00:00+00:00,9.4,9.4,62,8.7,10.1
2023-12-08T14:00:00+00:00,11.1,11.1,65,10.3,11.8
2023-12-08T15:00:00+00:00,13.0,13.1,64,11.8,14.3
2023-12-08T16:00:00+00:00,14.1,14.1,62,12.9,15.4
2023-12-08T17:00:00+00:00,16.6,16.6,61,15.2,18.1
2023-12-08T18:00:00+00:00,14.5,14.5,59,13.3,15.8
2023-12-08T19:00:00+00:00,15.2,15.2,54,13.9,16.4
2023-12-08T20:00:00+00:00,15.9,15.9,51,14.9,16.9
2023-12-08T21:00:00+00:00,15.3,15.3,42,14.4,16.2
2023-12-08T22:00:00+00:00,14.4,14.4,29,13.4,15.4
2023-12-08T23:00:00+00:00,13.5,13.5,32,12.6,14.4
2023-12-09T00:00:00+00:00,13.5,13.5,37,12.6,14.4
2023-12-09T01:00:00+00:00,22.6,22.7,42,21.6,23.5
2023-12-09T02:00:00+00:00,27.8,27.9,46,26.4,29.2
2023-12-09T03:00:00+00:00,34.3,35.0,49,33.2,35.5
2023-12-09T04:00:00+00:00,43.8,48.4,51,43.1,44.5
2023-12-09T05:00:00+00:00,59.3,78.8,52,59.3,59.4
2023-12-09T06:00:00+00:00,69.8,102.4,53,68.8,70.9
2023-12-09T07:00:00+00:00,78.5,118.7,53,75.6,81.3
2023-12-09T08:00:00+00:00,78.4,118.7,52,76.0,80.7
2023-12-09T09:00:00+00:00,83.8,127.2,53,80.9,86.6
2023-12-09T10:00:00+00:00,77.4,116.5,54,75.4,79.4
2023-12-09T11:00:00+00:00,69.9,101.2,54,69.7,70.2
2023-12-09T12:00:00+00:00,68.9,98.3,54,68.9,68.9
2023-12-09T13:00:00+00:00,66.8,92.4,54,66.6,67.0
2023-12-09T14:00:00+00:00,65.3,88.0,54,65.4,65.3
2023-12-09T15:00:00+00:00,68.3,96.0,57,68.1,68.5
2023-12-09T16:00:00+00:00,59.3,76.6,59,58.8,59.7
2023-12-09T17:00:00+00:00,52.2,66.0,49,52.2,52.2
2023-12-09T18:00:00+00:00,50.9,67.3,39,51.0,50.9
2023-12-09T19:00:00+00:00,45.8,58.1,32,45.8,45.8
2023-12-09T20:00:00+00:00,36.7,41.6,26,35.5,38.0
2023-12-09T21:00:00+00:00,28.2,28.8,22,26.5,29.8
2023-12-09T22:00:00+00:00,22.2,22.2,20,20.5,23.8
2023-12-09T23:00:00+00:00,17.9,17.9,23,16.7,19.1
2023-12-10T00:00:00+00:00,17.9,17.9,30,16.8,19.1
2023-12-10T01:00:00+00:00,25.1,25.5,36,24.0,26.2
2023-12-10T02:00:00+00:00,42.6,48.6,41,42.0,43.2
2023-12-10T03:00:00+00:00,55.9,75.1,43,56.0,55.8
2023-12-10T04:00:00+00:00,58.8,81.3,45,58.7,58.8
2023-12-10T05:00:00+00:00,61.6,87.6,46,61.7,61.5
2023-12-10T06:00:00+00:00,69.4,103.1,48,68.0,70.8
2023-12-10T07:00:00+00:00,76.1,115.1,49,73.9,78.3
2023-12-10T08:00:00+00:00,80.8,122.5,50,77.9,83.7
2023-12-10T09:00:00+00:00,91.0,138.0,51,87.4,94.6
2023-12-10T10:00:00+00:00,97.7,148.1,51,94.7,100.7
2023-12-10T11:00:00+00:00,101.7,154.1,52,98.2,105.1
2023-12-10T12:00:00+00:00,91.3,138.5,52,87.6,94.9
2023-12-10T13:00:00+00:00,75.6,112.9,53,73.8,77.4
2023-12-10T14:00:00+00:00,71.8,105.1,53,71.3,72.3
2023-12-10T15:00:00+00:00,68.9,98.6,53,68.9,69.0
2023-12-10T16:00:00+00:00,63.9,89.4,53,63.7,64.2
2023-12-10T17:00:00+00:00,50.7,65.9,39,50.5,50.9
2023-12-10T18:00:00+00:00,51.3,72.1,28,50.9,51.7
2023-12-10T19:00:00+00:00,48.7,67.5,22,47.5,49.9
2023-12-10T20:00:00+00:00,38.4,44.9,18,36.9,39.9
2023-12-10T21:00:00+00:00,38.2,44.4,17,36.6,39.7
2023-12-10T22:00:00+00:00,30.9,32.4,17,29.4,32.5
2023-12-10T23:00:00+00:00,22.0,22.0,20,20.7,23.4
2023-12-11T00:00:00+00:00,23.1,23.3,24,22.1,24.2
2023-12-11T01:00:00+00:00,30.2,30.7,30,29.2,31.2
2023-12-11T02:00:00+00:00,35.4,37.0,35,34.9,36.0
2023-12-11T03:00:00+00:00,43.9,50.8,39,43.4,44.5
2023-12-11T04:00:00+00:00,56.3,75.8,42,56.3,56.3
2023-12-11T05:00:00+00:00,65.1,96.2,44,64.9,65.4
2023-12-11T06:00:00+00:00,68.9,99.2,46,68.7,69.1
2023-12-11T07:00:00+00:00,58.7,78.4,48,58.8,58.6
2023-12-11T08:00:00+00:00,57.1,74.1,49,57.0,57.3
2023-12-11T09:00:00+00:00,60.5,81.9,50,60.6,60.4
2023-12-11T10:00:00+00:00,74.9,112.8,50,73.0,76.8
2023-12-11T11:00:00+00:00,75.2,113.5,50,73.4,77.1
2023-12-11T12:00:00+00:00,74.2,111.0,50,72.9,75.5
2023-12-11T13:00:00+00:00,68.4,98.7,51,68.5,68.3
2023-12-11T14:00:00+00:00,64.1,87.1,51,64.1,64.0
2023-12-11T15:00:00+00:00,63.2,84.5,51,63.1,63.2
2023-12-11T16:00:00+00:00,69.4,101.9,50,68.2,70.7
2023-12-11T17:00:00+00:00,64.2,96.8,36,62.3,66.2
2023-12-11T18:00:00+00:00,55.7,82.7,26,54.4,57.1
2023-12-11T19:00:00+00:00,46.1,61.3,22,44.8,47.4
2023-12-11T20:00:00+00:00,44.6,57.9,19,43.0,46.2
2023-12-11T21:00:00+00:00,40.7,49.3,16,39.1,42.2
2023-12-11T22:00:00+00:00,36.1,40.9,16,34.6,37.7
2023-12-11T23:00:00+00:00,28.1,28.5,20,26.6,29.7
2023-12-12T00:00:00+00:00,25.9,26.0,25,24.8,27.1
2023-12-12T01:00:00+00:00,33.6,35.1,30,32.9,34.3
2023-12-12T02:00:00+00:00,38.6,42.2,35,38.3,39.0
2023-12-12T03:00:00+00:00,40.2,44.0,39,40.0,40.4
2023-12-12T04:00:00+00:00,49.3,60.0,42,49.2,49.4
2023-12-12T05:00:00+00:00,57.8,77.6,44,57.6,58.1
2023-12-12T06:00:00+00:00,65.7,95.3,46,65.0,66.3
2023-12-12T07:00:00+00:00,66.7,96.3,47,66.1,67.3
2023-12-12T08:00:00+00:00,67.2,97.9,48,67.1,67.2
2023-12-12T09:00:00+00:00,72.8,109.0,49,71.4,74.2
2023-12-12T10:00:00+00:00,71.4,106.0,50,70.5,72.3
2023-12-12T11:00:00+00:00,67.8,97.5,50,67.9,67.7
2023-12-12T12:00:00+00:00,66.0,92.4,50,66.0,65.9
2023-12-12T13:00:00+00:00,64.6,88.1,51,64.5,64.7
2023-12-12T14:00:00+00:00,61.4,79.6,51,61.3,61.5
2023-12-12T15:00:00+00:00,57.8,71.4,52,57.4,58.2
2023-12-12T16:00:00+00:00,63.1,87.6,52,63.0,63.3
2023-12-12T17:00:00+00:00,66.3,100.2,39,64.8,67.8
2023-12-12T18:00:00+00:00,57.9,86.6,29,57.1,58.6
2023-12-12T19:00:00+00:00,48.9,68.1,21,48.0,49.7
2023-12-12T20:00:00+00:00,40.9,49.8,17,39.3,42.5
2023-12-12T21:00:00+00:00,41.2,50.2,15,39.5,42.8
2023-12-12T22:00:00+00:00,42.0,52.1,16,40.5,43.6
2023-12-12T23:00:00+00:00,38.1,44.1,20,36.9,39.4
2023-12-13T00:00:00+00:00,35.6,39.0,24,35.1,36.2
2023-12-13T01:00:00+00:00,38.5,42.6,31,38.1,38.8
2023-12-13T02:00:00+00:00,45.9,54.9,37,45.6,46.1
2023-12-13T03:00:00+00:00,52.1,66.3,41,53.1,51.1
2023-12-13T04:00:00+00:00,51.4,63.7,43,51.4,51.4
2023-12-13T05:00:00+00:00,60.5,84.5,46,60.7,60.3
2023-12-13T06:00:00+00:00,66.5,97.6,47,66.0,67.1
2023-12-13T07:00:00+00:00,72.8,109.4,48,71.3,74.4
2023-12-13T08:00:00+00:00,74.2,111.7,49,72.1,76.4
2023-12-13T09:00:00+00:00,74.6,112.1,49,72.6,76.5
2023-12-13T10:00:00+00:00,68.7,99.7,50,68.4,69.0
2023-12-13T11:00:00+00:00,74.3,109.0,51,73.6,75.0
2023-12-13T12:00:00+00:00,71.2,103.8,51,70.7,71.8
2023-12-13T13:00:00+00:00,68.3,97.4,52,68.3,68.4
2023-12-13T14:00:00+00:00,68.9,98.0,52,68.5,69.3
2023-12-13T15:00:00+00:00,68.8,98.1,52,68.8,68.8
2023-12-13T16:00:00+00:00,67.7,98.8,51,67.4,68.0
2023-12-13T17:00:00+00:00,56.6,80.7,36,56.6,56.6
2023-12-13T18:00:00+00:00,51.3,72.8,25,51.1,51.6
2023-12-13T19:00:00+00:00,47.3,64.1,20,46.3,48.3
2023-12-13T20:00:00+00:00,47.7,65.7,17,46.3,49.1
2023-12-13T21:00:00+00:00,45.3,59.7,15,44.0,46.7
2023-12-13T22:00:00+00:00,43.5,55.4,14,41.9,45.2
2023-12-13T23:00:00+00:00,44.0,56.1,18,42.9,45.1
2023-12-14T00:00:00+00:00,43.9,54.9,23,43.4,44.4
2023-12-14T01:00:00+00:00,49.9,66.2,30,50.1,49.7
2023-12-14T02:00:00+00:00,53.8,72.8,36,53.9,53.6
2023-12-14T03:00:00+00:00,58.3,82.5,40,58.6,58.1
2023-12-14T04:00:00+00:00,58.7,81.8,42,59.0,58.4
2023-12-14T05:00:00+00:00,64.0,93.4,44,63.8,64.2
2023-12-14T06:00:00+00:00,68.6,102.1,46,67.8,69.4
2023-12-14T07:00:00+00:00,74.8,113.2,48,72.6,76.9
2023-12-14T08:00:00+00:00,73.6,111.2,48,71.6,75.7
2023-12-14T09:00:00+00:00,69.6,103.4,48,68.8,70.3
2023-12-14T10:00:00+00:00,65.3,93.4,48,65.7,65.0
2023-12-14T11:00:00+00:00,63.8,88.5,49,63.9,63.7
2023-12-14T12:00:00+00:00,67.4,94.8,50,67.0,67.8
2023-12-14T13:00:00+00:00,62.7,84.0,50,62.8,62.6
2023-12-14T14:00:00+00:00,62.3,82.5,50,62.4,62.2
2023-12-14T15:00:00+00:00,67.6,96.2,51,67.6,67.7
2023-12-14T16:00:00+00:00,62.9,88.3,49,62.7,63.1
2023-12-14T17:00:00+00:00,62.0,92.6,36,61.4,62.5
2023-12-14T18:00:00+00:00,57.3,86.0,25,56.4,58.1
2023-12-14T19:00:00+00:00,55.3,83.2,20,53.8,56.7
2023-12-14T20:00:00+00:00,54.1,80.4,19,52.2,56.0
2023-12-14T21:00:00+00:00,44.4,57.5,17,43.2,45.6
2023-12-14T22:00:00+00:00,39.6,47.1,16,38.5,40.8
2023-12-14T23:00:00+00:00,39.0,45.6,18,37.9,40.1
2023-12-15T00:00:00+00:00,39.1,45.3,24,38.4,39.7
2023-12-15T01:00:00+00:00,43.0,51.3,31,43.0,43.0
2023-12-15T02:00:00+00:00,50.8,66.3,36,50.7,50.8
2023-12-15T03:00:00+00:00,56.5,78.6,40,56.7,56.3
2023-12-15T04:00:00+00:00,60.7,87.8,42,60.8,60.7
2023-12-15T05:00:00+00:00,62.6,90.7,44,62.4,62.7
2023-12-15T06:00:00+00:00,67.4,97.6,45,67.3,67.6
2023-12-15T07:00:00+00:00,79.9,118.7,47,78.8,81.0
2023-12-15T08:00:00+00:00,68.8,101.8,48,67.9,69.7
2023-12-15T09:00:00+00:00,72.7,109.0,49,71.0,74.4
2023-12-15T10:00:00+00:00,80.6,122.2,50,77.8,83.4
2023-12-15T11:00:00+00:00,82.0,124.5,51,78.7,85.2
2023-12-15T12:00:00+00:00,79.7,120.8,51,76.9,82.4
2023-12-15T13:00:00+00:00,80.9,122.5,51,78.2,83.5
2023-12-15T14:00:00+00:00,80.1,121.2,51,77.2,83.0
2023-12-15T15:00:00+00:00,82.5,125.2,51,79.5,85.5
2023-12-15T16:00:00+00:00,67.5,96.5,50,66.7,68.2
2023-12-15T17:00:00+00:00,58.5,83.9,38,58.7,58.3
2023-12-15T18:00:00+00:00,60.2,91.2,27,58.7,61.7
2023-12-15T19:00:00+00:00,53.3,78.4,21,52.2,54.4
2023-12-15T20:00:00+00:00,48.7,68.3,17,47.8,49.7
2023-12-15T21:00:00+00:00,41.9,52.1,14,40.8,43.0
2023-12-15T22:00:00+00:00,36.2,40.8,13,35.0,37.3
2023-12-15T23:00:00+00:00,32.5,34.6,15,31.4,33.5
2023-12-16T00:00:00+00:00,32.2,33.9,21,31.4,33.1
2023-12-16T01:00:00+00:00,37.1,40.9,28,36.8,37.4
2023-12-16T02:00:00+00:00,46.7,57.3,33,46.7,46.7
2023-12-16T03:00:00+00:00,50.4,63.7,37,50.6,50.2
2023-12-16T04:00:00+00:00,54.6,72.4,40,54.8,54.3
2023-12-16T05:00:00+00:00,60.2,85.4,43,60.4,60.1
2023-12-16T06:00:00+00:00,83.9,126.9,45,81.5,86.2
2023-12-16T07:00:00+00:00,72.6,109.9,47,70.9,74.4
2023-12-16T08:00:00+00:00,71.1,106.9,48,69.6,72.6
2023-12-16T09:00:00+00:00,72.9,109.4,49,71.3,74.5
2023-12-16T10:00:00+00:00,77.1,116.7,49,74.7,79.5
2023-12-16T11:00:00+00:00,72.7,108.1,50,71.2,74.2
2023-12-16T12:00:00+00:00,63.9,88.3,51,64.1,63.7
2023-12-16T13:00:00+00:00,62.8,84.3,51,62.7,62.8
2023-12-16T14:00:00+00:00,62.5,82.7,51,62.5,62.5
2023-12-16T15:00:00+00:00,64.7,87.7,52,64.5,64.9
2023-12-16T16:00:00+00:00,55.6,70.5,47,55.4,55.8
2023-12-16T17:00:00+00:00,57.9,81.8,32,57.5,58.3
2023-12-16T18:00:00+00:00,53.8,78.0,23,53.2,54.3
2023-12-16T19:00:00+00:00,47.5,64.9,17,46.4,48.5
2023-12-16T20:00:00+00:00,41.0,50.0,12,39.6,42.4
2023-12-16T21:00:00+00:00,35.4,39.6,10,34.0,36.8
2023-12-16T22:00:00+00:00,34.3,37.7,9,33.1,35.6
2023-12-16T23:00:00+00:00,34.6,38.1,13,33.5,35.7
2023-12-17T00:00:00+00:00,35.4,39.3,19,34.4,36.4
2023-12-17T01:00:00+00:00,42.6,51.1,25,42.3,42.9
2023-12-17T02:00:00+00:00,50.8,66.9,30,50.9,50.6
2023-12-17T03:00:00+00:00,55.8,77.2,35,56.0,55.7
2023-12-17T04:00:00+00:00,69.5,104.2,38,67.7,71.3
2023-12-17T05:00:00+00:00,85.8,130.2,40,83.3,88.4
2023-12-17T06:00:00+00:00,94.0,142.5,42,91.1,97.0
2023-12-17T07:00:00+00:00,79.5,120.7,42,77.0,81.9
2023-12-17T08:00:00+00:00,78.9,119.8,44,76.2,81.6
2023-12-17T09:00:00+00:00,60.4,82.9,41,60.3,60.5
2023-12-17T10:00:00+00:00,54.5,68.4,41,54.5,54.4
2023-12-17T11:00:00+00:00,56.2,71.9,44,56.3,56.1
2023-12-17T12:00:00+00:00,64.5,92.2,45,64.7,64.3
2023-12-17T13:00:00+00:00,63.9,90.2,46,64.0,63.8
2023-12-17T14:00:00+00:00,64.1,91.0,47,64.4,63.9
2023-12-17T15:00:00+00:00,63.6,89.7,47,63.8,63.4
2023-12-17T16:00:00+00:00,60.5,83.3,45,60.7,60.4
2023-12-17T17:00:00+00:00,53.7,69.1,40,53.8,53.6
2023-12-17T18:00:00+00:00,41.6,46.9,33,41.1,42.2
2023-12-17T19:00:00+00:00,42.9,51.0,26,42.8,43.0
2023-12-17T20:00:00+00:00,40.0,46.9,22,40.0,40.0
2023-12-17T21:00:00+00:00,30.6,32.0,18,29.8,31.5
2023-12-17T22:00:00+00:00,44.5,57.6,17,43.8,45.3
2023-12-17T23:00:00+00:00,49.3,69.0,20,48.7,50.0
