time,u10,v10,u100,v100
2023-01-01 00:00:00,3.4468976426112503,1.0920658547984374,7.041795150870626,1.9845392364606251
2023-01-01 02:00:00,3.0138952200825,-1.2367253514218752,5.735462774786562,-2.8260645041381256
2023-01-01 04:00:00,2.598434048571563,-1.0866083689006252,4.83441048166875,-2.4465463941506247
2023-01-01 06:00:00,2.2607854106031255,-0.8776005743428125,4.352848836367813,-1.89584135882875
2023-01-01 08:00:00,2.108929659386563,-0.4538564147162497,4.199403830971875,-0.9742680351396871
2023-01-01 10:00:00,1.4913603805615627,-0.002615485078437063,3.225539953787188,0.35237257224906304
2023-01-01 12:00:00,2.0506623836815625,0.2943319344874989,4.607982474005312,0.8859928929753107
2023-01-01 14:00:00,1.42880612986625,0.857641657540936,3.358479025440312,1.9094368218931221
2023-01-01 16:00:00,2.095405917108124,1.4980249220653112,3.256108115673123,2.3061449146665605
2023-01-01 18:00:00,2.9980708089496866,3.2736045533303124,4.95036032906031,5.183133299010312
2023-01-01 20:00:00,2.5895962191471877,2.028501577851875,4.48873073441625,3.2678384469096873
2023-01-01 22:00:00,2.272445973152813,2.0377489171825003,4.796926798538438,3.666521238057813
2023-01-02 00:00:00,3.147746750049688,1.20050172427,6.203927003955937,2.09692640810375
2023-01-02 02:00:00,2.4011769719362506,1.0219277511834368,5.219781558370313,1.7198401884599988
2023-01-02 04:00:00,2.3594152131471873,1.4709513612784375,5.243903951188437,2.3242570958603124
2023-01-02 06:00:00,2.6153563665006248,1.111158323399375,5.523106687549688,1.8690173839131248
2023-01-02 08:00:00,2.067375869910313,0.7535403404809379,4.722987319609063,0.679831662233438
2023-01-02 10:00:00,1.2206004043631256,0.98537745833875,3.259793732181876,0.6911975018703127
2023-01-02 12:00:00,0.18980723420125115,1.7817320767925,1.9757286034493773,2.7478337808940623
2023-01-02 14:00:00,-0.2928867745050001,1.5381823209662497,0.5903154148487506,3.4575390455756243
2023-01-02 16:00:00,-0.37921615906375067,0.3679762564387496,0.4601615055118745,1.8457884712906243
2023-01-02 18:00:00,-0.6976809694534386,0.8190661525009367,-0.6150032667090658,1.6159339255162488
2023-01-02 20:00:00,-0.39498945339812686,0.7080228638937486,0.3221008386768707,2.161701286190624
2023-01-02 22:00:00,-0.7040766132893768,-0.17429971093749957,0.11799070828093475,1.317701425549376
2023-01-03 00:00:00,-0.6293976633837508,-0.03557111504406221,0.6187965549274991,1.1443297604606266
2023-01-03 02:00:00,-0.9822951065281251,0.10299770089875011,-0.038358240830312695,1.098232719188439
2023-01-03 04:00:00,-1.2372649235881255,0.9590081523934365,-0.9598826706171876,2.6299380010675
2023-01-03 06:00:00,-1.031980582014688,1.8358496993015616,-1.0761263347043757,4.6877173671709365
2023-01-03 08:00:00,-1.439355883482813,2.4217792127499993,-1.536142492295001,5.8113573325443735
2023-01-03 10:00:00,-0.41479015178093837,2.5898324375,0.992691995746249,5.694915857512814
2023-01-03 12:00:00,-0.1851546811109386,3.3707320334265605,1.2732394756356233,7.143773580218748
2023-01-03 14:00:00,2.0037603248228115,5.3832772296825,4.228650395772499,9.845917183990936
2023-01-03 16:00:00,3.4427657361212507,5.198685517884375,6.440801359904689,9.238461023230624
2023-01-03 18:00:00,2.6488994229012506,4.690185546411563,5.137832306690314,8.34011054344875
2023-01-03 20:00:00,2.322619754502186,3.824401065959374,4.62246681559531,6.938599031299686
2023-01-03 22:00:00,0.9398672016684375,2.2757752023221878,3.4428955773718757,4.318374077959375
2023-01-04 00:00:00,0.9343111765840629,2.723449469759687,2.9699397746540637,5.671958838867187
2023-01-04 02:00:00,1.736424448118125,2.3968873107537503,4.180642821405,5.131439733539064
2023-01-04 04:00:00,2.6674278061771863,2.2099037366840615,6.0262947883756235,4.2028861714446855
2023-01-04 06:00:00,2.7289392222093745,2.8704996782474996,5.673530044491564,5.012450634525624
2023-01-04 08:00:00,2.2481824978565625,2.632166822571875,4.7914259146253135,4.688233356478437
2023-01-04 10:00:00,0.8620091568128134,2.5142561355021873,2.3711873488893764,4.962712596406563
2023-01-04 12:00:00,-0.8348931978862499,2.7863842270921877,-0.430350389168437,6.158330256306249
2023-01-04 14:00:00,-0.4391052065015624,3.222588961434062,0.5435542988115627,6.761544839587187
2023-01-04 16:00:00,-0.8337513624453123,2.646013615830312,-0.7082783467459366,5.782176638928438
2023-01-04 18:00:00,-2.0152695250512505,2.0098874126556248,-3.396321561440625,4.860521568789688
2023-01-04 20:00:00,-1.033674449086252,3.1342173324946874,-1.6883078774743792,6.2704258844593745
2023-01-04 22:00:00,2.350870631239999,2.8284264879253143,5.378232245696249,5.13695621284094
2023-01-05 00:00:00,2.447313593352813,2.3368756801509374,5.56182890991625,4.2843216010825005
2023-01-05 02:00:00,3.7173499796246876,1.2946197004684379,7.439764372922812,2.268554324491876
2023-01-05 04:00:00,3.1954221742006257,-0.9029879780853125,6.179433293068126,-1.9795586415437498
2023-01-05 06:00:00,1.83183600115875,-0.11439232863812528,4.421569755975313,-1.038235676344063
2023-01-05 08:00:00,1.593869429306875,0.6394589728962501,4.5950730349990625,0.6732067421874998
2023-01-05 10:00:00,1.6224756962393752,-0.027049061796562687,3.4383062438262497,-0.40808014637687523
2023-01-05 12:00:00,1.267450657359062,0.7403643893587502,3.670870475958436,0.9923604890921875
2023-01-05 14:00:00,1.5855399721596874,1.0140416918696877,3.664220726099062,1.7832721830143754
2023-01-05 16:00:00,2.5628337642759385,1.8589591147046882,3.743791647791876,2.7336259342143756
2023-01-05 18:00:00,2.8839944309950005,2.3717526942862497,4.216000808618439,3.502985929315
2023-01-05 20:00:00,2.9604134638009376,2.4039170755181245,4.484311278220938,3.680736551550937
2023-01-05 22:00:00,2.1658071304787496,0.4627149533484379,4.262617446529062,1.1247454603581255
2023-01-06 00:00:00,1.7267092787756257,1.2895170845140624,4.450115986154376,2.1333186029031252
2023-01-06 02:00:00,0.34480227980999967,1.9203536326884372,1.7987344671443755,3.811981710680937
2023-01-06 04:00:00,2.003650805382812,1.1603473112006253,4.439787067722186,2.204914564734376
2023-01-06 06:00:00,2.4939949124156247,0.6028248468700004,4.889455440015937,0.7356172850403131
2023-01-06 08:00:00,2.539136999172499,1.4117074550781255,4.925357314105623,2.174562236104688
2023-01-06 10:00:00,2.8725544870315627,0.8622258832925006,5.215300986344687,1.1439486995084385
2023-01-06 12:00:00,3.067304130445625,0.525456309760625,5.768504245663437,0.5608248524396873
2023-01-06 14:00:00,3.119566850155625,0.6054842507531251,5.902281640848438,0.7906947568525
2023-01-06 16:00:00,5.043502950774688,-0.5946104565512503,7.6919631944518745,-0.9551801792571878
2023-01-06 18:00:00,4.900738789145312,-0.7098339370200001,7.467019578191249,-1.1226580698490625
2023-01-06 20:00:00,3.98333058083125,-0.543362523900938,6.103484372823437,-0.9235519694534382
2023-01-06 22:00:00,2.7555262169459365,0.1765020251009372,4.691411203530623,0.18606333391812435
2023-01-07 00:00:00,2.54459839237125,0.5829250912671876,4.6036085070925,0.7754511246937501
2023-01-07 02:00:00,2.388282359697812,0.7953472417074998,4.471492353532187,1.1942401213171872
2023-01-07 04:00:00,2.1812257825328123,0.7717760217409374,4.05936101665125,1.0952994941075
2023-01-07 06:00:00,2.290768026483125,0.6409300912837501,4.192798895060937,0.9048968688178128
2023-01-07 08:00:00,2.2315274174721877,0.44307223221500014,4.163635793564688,0.5154312212162504
2023-01-07 10:00:00,1.5875524063825002,0.5039926802006243,3.330248687566251,0.6963636672321867
2023-01-07 12:00:00,2.036008411761875,-0.029723020557500326,3.9262989354062503,-0.1855390289493756
2023-01-07 14:00:00,2.3255868099428123,-0.20033101276156284,3.673314177386874,-0.4331399855006255
2023-01-07 16:00:00,2.456476019820937,-0.6868804096762506,3.544889921188125,-1.0360575461715633
2023-01-07 18:00:00,2.670726523420938,-0.9806866628790621,3.884376439163438,-1.536837351612187
2023-01-07 20:00:00,2.5584508822993763,-1.6624402877053122,3.796824576378752,-2.5544782664940624
2023-01-07 22:00:00,1.802267541065313,-0.8065687732306245,3.0367274611278137,-1.5594744506753122
2023-01-08 00:00:00,1.5834238711187503,0.07393686429093699,3.4783743123262516,-0.6032642070146881
2023-01-08 02:00:00,1.5772342862406243,-0.3027410989887504,3.6442183858746873,-1.4585292966846886
2023-01-08 04:00:00,0.7990427317184375,-0.9386187578621876,1.4128717874487506,-2.5378934405125007
2023-01-08 06:00:00,0.9194136037803129,-0.5420728517196882,1.1517824861378128,-1.6985962708306253
2023-01-08 08:00:00,-0.00882640874937395,-0.9495501672237505,0.01607350873937713,-1.8210717253624995
2023-01-08 10:00:00,-0.7555100958521864,-0.53713175294625,-1.372030776085935,-1.0391746717259378
2023-01-08 12:00:00,-0.973017100014999,-0.7885486744406246,-2.1181175561771854,-1.6438337282590618
2023-01-08 14:00:00,-1.6861270569137494,-0.26616977302374933,-2.5325656914559365,-0.27312856504906163
2023-01-08 16:00:00,-2.0015409091796874,0.35537623470593815,-2.843103827388437,0.6422494206500009
2023-01-08 18:00:00,-1.1907722624884376,0.7243819554421878,-1.6416440891403128,1.0923451275240628
2023-01-08 20:00:00,-1.1458882221596878,0.3913792862237512,-1.5563886081418752,0.7543826209115639
2023-01-08 22:00:00,-1.24618662759875,-1.130749754187811,-2.717471911405938,-1.01757471971031
2023-01-09 00:00:00,-1.1737283160256262,-1.0070177457296863,-2.8704059372353132,-0.30513100770499724
2023-01-09 02:00:00,-0.23132365442093883,-0.33018830538281124,-1.1539507527559383,0.3842825554737524
2023-01-09 04:00:00,1.1305672389184367,-0.9397553843518744,1.8408658325609366,-1.5962556861924977
2023-01-09 06:00:00,1.8840436721481246,-0.9653031410221874,3.514028662092812,-2.6030562175003125
2023-01-09 08:00:00,2.3399818666331247,-1.1737136328621878,4.290287550226875,-2.9329818595737502
2023-01-09 10:00:00,1.7784642972309372,-0.4939762303115625,3.0010503010709364,-2.0219214729046873
2023-01-09 12:00:00,2.6416822708471877,-0.6953730551675003,4.8014642539725,-1.4834476250828126
2023-01-09 14:00:00,3.3500094464049996,-1.0747049460821878,5.216720813079376,-1.7547655541000002
2023-01-09 16:00:00,2.7545575649828127,-0.415414168275,4.041979199251875,-0.7138867169128125
2023-01-09 18:00:00,3.037970736088125,0.6400244829515624,4.459155609631563,0.8270518823490624
2023-01-09 20:00:00,3.4763787427006254,1.3188162105237495,5.33620802542375,1.817147397047187
2023-01-09 22:00:00,2.8167502752334377,2.4101962700774995,5.376828263721563,4.30883680523375
2023-01-10 00:00:00,3.196156842409376,2.532512133822187,6.019037321421563,4.505219782706562
2023-01-10 02:00:00,3.442791648536875,1.908621020540937,6.414931147783752,3.3435677013953113
2023-01-10 04:00:00,2.5791076062881255,1.6922125972259372,5.205410229061876,2.831564141618124
2023-01-10 06:00:00,2.1937843202050002,1.7005880105353122,4.786420166561875,3.0192971408484373
2023-01-10 08:00:00,1.462108347581875,1.5685115618296872,3.7320006125778127,2.8275199711499996
2023-01-10 10:00:00,1.6199782337709376,1.806091919938437,3.904890676070938,3.145673652087187
2023-01-10 12:00:00,1.1247513763656252,1.913175295898437,3.1249847954681256,3.453301670112187
2023-01-10 14:00:00,0.8543474092956248,1.7543152687449997,2.2190373584646874,3.4131163836399985
2023-01-10 16:00:00,0.5590664355799998,1.741146943855937,0.9214165759815622,2.569016359391562
