time,u10,v10,u100,v100
2023-01-01 00:00:00,3.4014360849312535,1.1366448443046806,6.97679275122813,2.0364308338656136
2023-01-01 02:00:00,3.048072443381247,-1.1391042375781324,5.821485891120307,-2.6727454753781372
2023-01-01 04:00:00,2.566044839732811,-1.0501941077843782,4.7982005450625,-2.4091160113781305
2023-01-01 06:00:00,2.2398075452031208,-0.8809527248390607,4.326011656057807,-1.9132894050812475
2023-01-01 08:00:00,2.0761033375578095,-0.48426766498749907,4.170422561109371,-1.0262762592921855
2023-01-01 10:00:00,1.5063451348390595,-0.05313550820468648,3.224754611904683,0.27427855421406583
2023-01-01 12:00:00,2.0780647902828138,0.3906413990000024,4.650341223151562,1.0223106687828194
2023-01-01 14:00:00,1.4440848383937481,0.9711912572359411,3.428435235795309,2.128127619621882
2023-01-01 16:00:00,2.190408348040625,1.6087386056390645,3.420831327584377,2.472236853020316
2023-01-01 18:00:00,3.0843252900609373,3.2748728814953134,5.10140006561406,5.217881216145312
2023-01-01 20:00:00,2.6225792527671827,2.0253045853531257,4.509733708799992,3.257327239235938
2023-01-01 22:00:00,2.2600563649828116,2.026915983568747,4.786554545817187,3.656977096539058
2023-01-02 00:00:00,3.1373994057171855,1.198263401818748,6.209337159623434,2.095319049893747
2023-01-02 02:00:00,2.386018407337499,1.0779561793546872,5.2280428387265605,1.8267317719875011
2023-01-02 04:00:00,2.3735620547984375,1.4827524399859375,5.282768164535938,2.353004337114063
2023-01-02 06:00:00,2.6100986426593753,1.1318646740281237,5.525629132279688,1.9016949562843735
2023-01-02 08:00:00,2.0218008714265623,0.7354016195921841,4.669991405857812,0.6600266017921823
2023-01-02 10:00:00,1.1660653436906245,0.9985844510687456,3.152172642940621,0.7096036695078065
2023-01-02 12:00:00,0.10719800616249539,1.8042942753687476,1.8218099297468653,2.8176982450953063
2023-01-02 14:00:00,-0.2694059904937516,1.554898641549999,0.5616284109624958,3.5598411708468745
2023-01-02 16:00:00,-0.30875797031874996,0.4126482228187496,0.5322714322468718,1.921860290046874
2023-01-02 18:00:00,-0.5684904691421884,0.8930782140671892,-0.27953510229531364,1.7664746994562472
2023-01-02 20:00:00,-0.19787002402187653,0.8380187413437519,0.7658436160406235,2.2252302082968747
2023-01-02 22:00:00,-0.528707067228124,-0.2149003515625003,0.41324452109218557,1.2144356574343735
2023-01-03 00:00:00,-0.5624154559812482,-0.05188310334531429,0.7231902769812486,0.9911559148031229
2023-01-03 02:00:00,-0.9656662279531245,0.10343246621249844,-0.015827920557812958,0.9929134303171839
2023-01-03 04:00:00,-1.1858128577843756,1.0556437611859377,-0.9033788413671942,2.664599818618747
2023-01-03 06:00:00,-0.9678360249171879,1.928084445726561,-0.9667001961781305,4.778506122573436
2023-01-03 08:00:00,-1.357376737726562,2.5064381926562502,-1.3949567185062532,5.892300945534375
2023-01-03 10:00:00,-0.33495378937343634,2.5990471484374993,1.0897679459187513,5.678621620376559
2023-01-03 12:00:00,-0.05870579227343893,3.4966911749453136,1.4651151234906208,7.319654873750002
2023-01-03 14:00:00,2.0717142944265645,5.437676413256248,4.352618941362501,9.911012241048434
2023-01-03 16:00:00,3.392796979824999,5.223282046453125,6.367062381554686,9.269868532559373
2023-01-03 18:00:00,2.5880516957562465,4.662741995339061,5.045291290482805,8.291750573493749
2023-01-03 20:00:00,2.438816231104692,3.9329534313593744,4.821881464695318,7.105345694779687
2023-01-03 22:00:00,0.939062234123437,2.2681398600484353,3.4379291876406217,4.297262905421872
2023-01-04 00:00:00,0.875988050107815,2.785143833954684,2.8859126842078124,5.753908549804685
2023-01-04 02:00:00,1.745403305434376,2.368975832674999,4.180399588275001,5.063515269257811
2023-01-04 04:00:00,2.7368350129171874,2.3262666865453134,6.095299931721875,4.374507289254688
2023-01-04 06:00:00,2.7680501891718734,2.9033610724875,5.710286771676559,5.037999029659376
2023-01-04 08:00:00,2.1981509158453125,2.653802280828124,4.729156191095312,4.711230298798437
2023-01-04 10:00:00,0.78244560515781,2.5234110071984377,2.232527362415619,4.982715166407813
2023-01-04 12:00:00,-0.8378947636499983,2.8032528893671875,-0.46129746849844,6.18003071903125
2023-01-04 14:00:00,-0.4458119739140639,3.2436001345140606,0.5643910932765577,6.783742154185936
2023-01-04 16:00:00,-0.8580809528515618,2.6409149127453118,-0.7920264813859391,5.766833597767188
2023-01-04 18:00:00,-1.9935883432249968,2.0237111320281267,-3.3778121900156215,4.860205982229688
2023-01-04 20:00:00,-0.8865847423062421,3.1443531804421916,-1.3981907959656077,6.2829791058906315
2023-01-04 22:00:00,2.3881131390125088,2.6910089286890555,5.421743015981259,4.917609705610925
2023-01-05 00:00:00,2.4218252394203135,2.3506669109109346,5.534852320675002,4.309478703849995
2023-01-05 02:00:00,3.7191875379671937,1.3258320992171801,7.448900214614071,2.3182400435531108
2023-01-05 04:00:00,3.137844665534372,-0.8727060490203152,6.083267815340619,-1.9653375553750043
2023-01-05 06:00:00,1.8045825198562508,-0.06695940256562745,4.367241585345315,-0.9664376950015665
2023-01-05 08:00:00,1.6015271246593743,0.6429732652625,4.604546239057811,0.6916828515625
2023-01-05 10:00:00,1.6088114390093766,0.004724687892185636,3.472472097256253,-0.36708358422812765
2023-01-05 12:00:00,1.3141720594515633,0.7299143944499993,3.7457738110421914,0.975939394679688
2023-01-05 14:00:00,1.602362853767188,0.9801516960671902,3.6961238312765627,1.7100539744468803
2023-01-05 16:00:00,2.4942777026296854,1.8170620618046878,3.650621687396872,2.6693320390406248
2023-01-05 18:00:00,2.844018337787496,2.371950921431248,4.157033991529682,3.5002728832937473
2023-01-05 20:00:00,2.9690728057234383,2.4295429893093767,4.498012404385937,3.70816310775469
2023-01-05 22:00:00,2.1750773492687534,0.4006781573671912,4.266518387332813,1.0105284080406314
2023-01-06 00:00:00,1.6400620555968755,1.2743373327265657,4.30934032061562,2.0414658973281328
2023-01-06 02:00:00,0.2979712287375107,1.9596446775046892,1.6917951497843853,3.8445020955921896
2023-01-06 04:00:00,1.9959113901953245,1.185714178659366,4.420216632360953,2.2215169642968555
2023-01-06 06:00:00,2.5333208550468758,0.569332936693749,4.955909130548436,0.676560807232812
2023-01-06 08:00:00,2.5988739349250087,1.3898954394531216,5.00817356115314,2.146386500835934
2023-01-06 10:00:00,2.872181807032815,0.8458963742749941,5.210742520004693,1.122364975667176
2023-01-06 12:00:00,3.074068110040627,0.5414310714593737,5.772455668160939,0.5918711348546859
2023-01-06 14:00:00,3.1330313664031277,0.5964876092343752,5.886190618304689,0.7815047123875011
2023-01-06 16:00:00,5.077672221842189,-0.56994782494375,7.734807273821875,-0.9232654533171873
2023-01-06 18:00:00,4.909144699632815,-0.6934656960375,7.486181369081255,-1.1038462922140628
2023-01-06 20:00:00,4.007752931500001,-0.5063313640359357,6.145791950054688,-0.8669240628921847
2023-01-06 22:00:00,2.829204926135941,0.1988118895671884,4.79536909030938,0.2362413164656273
2023-01-07 00:00:00,2.543051042324999,0.5686308508671877,4.61251901280625,0.7602132367500007
2023-01-07 02:00:00,2.3823866172390633,0.8091269851000003,4.4544056059421875,1.2187889972109385
2023-01-07 04:00:00,2.1620748345390632,0.7811226993296869,4.04190693013125,1.108965106474999
2023-01-07 06:00:00,2.285364910540627,0.6452934001687483,4.188247557335939,0.9053846425265593
2023-01-07 08:00:00,2.215462658454688,0.448959772793747,4.115100840479688,0.5138335138937441
2023-01-07 10:00:00,1.5841510975374993,0.5777756916281237,3.2706284393937435,0.8123446080359338
2023-01-07 12:00:00,2.047459557246876,0.02158777689999737,3.9615043449999976,-0.1003390103718788
2023-01-07 14:00:00,2.333759152839065,-0.146180280214065,3.6875042056843763,-0.3550517181281286
2023-01-07 16:00:00,2.5030764600421866,-0.6344895046312495,3.6120190332843736,-0.9537551949203119
2023-01-07 18:00:00,2.6663483881984353,-1.0055688206453137,3.8736578270671846,-1.5635353432171892
2023-01-07 20:00:00,2.483850206809371,-1.6767154205578148,3.6763250123624935,-2.5687550637203156
2023-01-07 22:00:00,1.7576293764203106,-0.849607868496876,2.9189508322015563,-1.5847466916578128
2023-01-08 00:00:00,1.5471946720000016,0.12295897067343775,3.353798201474997,-0.5362442671046888
2023-01-08 02:00:00,1.6089149429218785,-0.2547833613500017,3.651423670779688,-1.3365367849859393
2023-01-08 04:00:00,0.8151911226546849,-0.8971794838421905,1.381667281774996,-2.4605739525625068
2023-01-08 06:00:00,0.8823668759328094,-0.4455195617234421,1.167703747876558,-1.61312048930938
2023-01-08 08:00:00,-0.07252857343438095,-0.8890849267437524,-0.11831707661563601,-1.8307397479062553
2023-01-08 10:00:00,-0.8291867425421935,-0.5436812553562484,-1.5547149546484487,-1.0189866656609357
2023-01-08 12:00:00,-1.040613650856255,-0.8277529503281253,-2.261973606667195,-1.6991980819203116
2023-01-08 14:00:00,-1.7066335103500045,-0.3346939791812492,-2.587945089310945,-0.3662661041515617
2023-01-08 16:00:00,-2.0052165185546897,0.30766557899843505,-2.8549091588171907,0.5732806032499962
2023-01-08 18:00:00,-1.156102756192189,0.7244074842421839,-1.5939009175765644,1.0873198110578075
2023-01-08 20:00:00,-1.1253324631421884,0.3247211662749934,-1.532793828990627,0.6662674459640536
2023-01-08 22:00:00,-1.2449786739312465,-1.1991628889078219,-2.7143932320296806,-1.1319492493328331
2023-01-09 00:00:00,-1.1181808160656197,-1.0261271544297006,-2.8152127432078107,-0.35542238305628193
2023-01-09 02:00:00,-0.15442847679217936,-0.35570213238282633,-1.0690436653421873,0.34343270783747254
