time_stamp,pm2.5_atm
2024-01-13T23:00:00+00:00,0.1
2024-01-31T18:00:00+00:00,0.3
2024-01-31T19:00:00+00:00,2.6
2024-01-31T20:00:00+00:00,3.6
2024-01-31T21:00:00+00:00,0.2
2024-01-31T22:00:00+00:00,0.0
2024-01-31T23:00:00+00:00,0.0
2024-02-01T00:00:00+00:00,0.0
2024-02-01T01:00:00+00:00,0.0
2024-02-01T02:00:00+00:00,0.0
2024-02-01T03:00:00+00:00,0.0
2024-02-01T04:00:00+00:00,0.0
2024-02-01T05:00:00+00:00,0.0
2024-02-01T06:00:00+00:00,0.0
2024-02-01T07:00:00+00:00,0.0
2024-02-01T08:00:00+00:00,0.0
2024-02-01T09:00:00+00:00,0.0
2024-02-01T10:00:00+00:00,0.0
2024-02-01T11:00:00+00:00,0.0
2024-02-01T12:00:00+00:00,0.0
2024-02-01T13:00:00+00:00,0.0
2024-02-25T20:00:00+00:00,0.1
2024-02-25T21:00:00+00:00,0.3
2024-02-25T22:00:00+00:00,0.1
2024-02-25T23:00:00+00:00,0.1
2024-02-26T00:00:00+00:00,0.1
