time_stamp,pm2.5_atm
2024-02-10T22:00:00+00:00,5.2
2024-02-10T23:00:00+00:00,5.9
2024-02-11T00:00:00+00:00,5.1
2024-02-11T01:00:00+00:00,3.8
2024-02-11T02:00:00+00:00,4.5
2024-02-11T03:00:00+00:00,5.7
2024-02-11T04:00:00+00:00,14.2
2024-02-11T05:00:00+00:00,10.2
2024-02-11T06:00:00+00:00,7.0
2024-02-11T07:00:00+00:00,3.6
2024-02-11T08:00:00+00:00,2.9
2024-02-11T09:00:00+00:00,2.6
2024-02-11T10:00:00+00:00,1.9
2024-02-11T11:00:00+00:00,1.5
2024-02-11T12:00:00+00:00,1.3
2024-02-11T13:00:00+00:00,2.5
2024-02-11T14:00:00+00:00,6.3
2024-02-11T15:00:00+00:00,7.8
2024-02-11T16:00:00+00:00,6.6
2024-02-11T17:00:00+00:00,6.1
2024-02-11T18:00:00+00:00,5.4
2024-02-11T19:00:00+00:00,6.0
2024-02-11T20:00:00+00:00,5.9
2024-02-11T21:00:00+00:00,5.6
2024-02-11T22:00:00+00:00,7.2
2024-02-11T23:00:00+00:00,6.4
2024-02-12T00:00:00+00:00,6.4
2024-02-12T01:00:00+00:00,12.1
2024-02-12T02:00:00+00:00,14.2
2024-02-12T03:00:00+00:00,17.4
2024-02-12T04:00:00+00:00,11.6
2024-02-12T05:00:00+00:00,14.3
2024-02-12T06:00:00+00:00,14.4
2024-02-12T07:00:00+00:00,13.1
2024-02-12T08:00:00+00:00,11.9
2024-02-12T09:00:00+00:00,13.6
2024-02-12T10:00:00+00:00,15.5
2024-02-12T11:00:00+00:00,16.4
2024-02-12T12:00:00+00:00,15.2
2024-02-12T13:00:00+00:00,15.0
2024-02-12T14:00:00+00:00,14.4
2024-02-12T15:00:00+00:00,17.5
2024-02-12T16:00:00+00:00,19.0
2024-02-12T17:00:00+00:00,21.2
2024-02-12T18:00:00+00:00,19.2
2024-02-12T19:00:00+00:00,17.8
2024-02-12T20:00:00+00:00,12.8
2024-02-12T21:00:00+00:00,13.1
2024-02-12T22:00:00+00:00,10.9
2024-02-12T23:00:00+00:00,10.5
2024-02-13T00:00:00+00:00,10.3
2024-02-13T01:00:00+00:00,9.9
2024-02-13T02:00:00+00:00,9.0
2024-02-13T03:00:00+00:00,6.4
2024-02-13T04:00:00+00:00,7.1
2024-02-13T05:00:00+00:00,3.5
2024-02-13T06:00:00+00:00,1.7
2024-02-13T07:00:00+00:00,1.8
2024-02-13T08:00:00+00:00,3.0
2024-02-13T09:00:00+00:00,1.6
2024-02-13T10:00:00+00:00,1.8
2024-02-13T11:00:00+00:00,1.8
2024-02-13T12:00:00+00:00,2.6
2024-02-13T13:00:00+00:00,1.9
2024-02-13T14:00:00+00:00,3.4
2024-02-13T15:00:00+00:00,4.2
2024-02-13T16:00:00+00:00,52.4
2024-02-13T17:00:00+00:00,200.9
2024-02-13T18:00:00+00:00,134.3
2024-02-13T19:00:00+00:00,66.6
2024-02-13T20:00:00+00:00,2.6
2024-02-13T21:00:00+00:00,0.2
2024-02-13T22:00:00+00:00,0.3
2024-02-13T23:00:00+00:00,3.4
2024-02-14T00:00:00+00:00,10.1
2024-02-14T01:00:00+00:00,11.9
2024-02-14T02:00:00+00:00,11.1
2024-02-14T03:00:00+00:00,7.5
2024-02-14T04:00:00+00:00,10.9
2024-02-14T05:00:00+00:00,9.1
2024-02-14T06:00:00+00:00,9.7
2024-02-14T07:00:00+00:00,7.5
2024-02-14T08:00:00+00:00,5.2
2024-02-14T09:00:00+00:00,9.5
2024-02-14T10:00:00+00:00,15.3
2024-02-14T11:00:00+00:00,16.9
2024-02-14T12:00:00+00:00,16.7
2024-02-14T13:00:00+00:00,17.2
2024-02-14T14:00:00+00:00,17.0
2024-02-14T15:00:00+00:00,10.5
2024-02-14T16:00:00+00:00,17.1
2024-02-14T17:00:00+00:00,9.5
2024-02-14T18:00:00+00:00,2.1
2024-02-14T19:00:00+00:00,1.6
2024-02-14T20:00:00+00:00,1.2
2024-02-14T21:00:00+00:00,0.9
2024-02-14T22:00:00+00:00,1.2
2024-02-14T23:00:00+00:00,0.8
2024-02-15T00:00:00+00:00,1.0
2024-02-15T01:00:00+00:00,1.0
2024-02-15T02:00:00+00:00,1.1
2024-02-15T03:00:00+00:00,0.5
2024-02-15T04:00:00+00:00,0.4
2024-02-15T05:00:00+00:00,0.4
2024-02-15T06:00:00+00:00,0.4
2024-02-15T07:00:00+00:00,0.9
2024-02-15T08:00:00+00:00,0.5
2024-02-15T09:00:00+00:00,0.8
2024-02-15T10:00:00+00:00,1.0
2024-02-15T11:00:00+00:00,1.0
2024-02-15T12:00:00+00:00,1.1
2024-02-15T13:00:00+00:00,2.0
