time_stamp,pm2.5_atm
2023-12-01T00:00:00+00:00,1404.3
2023-12-01T01:00:00+00:00,1396.1
2023-12-01T02:00:00+00:00,1395.6
2023-12-01T03:00:00+00:00,1385.3
2023-12-01T04:00:00+00:00,1375.9
2023-12-01T05:00:00+00:00,1385.8
2023-12-01T06:00:00+00:00,1390.9
2023-12-01T07:00:00+00:00,1390.9
2023-12-01T08:00:00+00:00,1383.9
2023-12-01T09:00:00+00:00,1382.3
2023-12-01T10:00:00+00:00,1383.4
2023-12-01T11:00:00+00:00,1379.2
2023-12-01T12:00:00+00:00,1378.2
2023-12-01T13:00:00+00:00,1377.0
2023-12-01T14:00:00+00:00,1374.8
2023-12-01T15:00:00+00:00,1384.3
2023-12-01T16:00:00+00:00,1400.7
2023-12-01T17:00:00+00:00,1417.3
2023-12-01T18:00:00+00:00,1441.9
2023-12-01T19:00:00+00:00,1464.9
2023-12-01T20:00:00+00:00,1443.6
2023-12-01T21:00:00+00:00,1422.5
2023-12-01T22:00:00+00:00,1403.0
2023-12-01T23:00:00+00:00,1403.8
2023-12-02T00:00:00+00:00,1392.6
2023-12-02T01:00:00+00:00,1388.2
2023-12-02T02:00:00+00:00,1392.7
2023-12-02T03:00:00+00:00,1391.8
2023-12-02T04:00:00+00:00,1390.2
2023-12-02T05:00:00+00:00,1393.6
2023-12-02T06:00:00+00:00,1387.0
2023-12-02T07:00:00+00:00,1391.0
2023-12-02T08:00:00+00:00,1374.0
2023-12-02T09:00:00+00:00,1388.7
2023-12-02T10:00:00+00:00,1395.6
2023-12-02T11:00:00+00:00,1394.5
2023-12-02T12:00:00+00:00,1398.1
2023-12-02T13:00:00+00:00,1392.8
2023-12-02T14:00:00+00:00,1398.1
2023-12-02T15:00:00+00:00,1400.5
2023-12-02T16:00:00+00:00,1410.3
2023-12-02T17:00:00+00:00,1419.5
2023-12-02T18:00:00+00:00,1431.9
2023-12-02T19:00:00+00:00,1447.7
2023-12-02T20:00:00+00:00,1440.8
2023-12-02T21:00:00+00:00,1438.8
2023-12-02T22:00:00+00:00,1434.7
2023-12-02T23:00:00+00:00,1433.2
2023-12-03T00:00:00+00:00,1438.0
2023-12-03T01:00:00+00:00,1431.7
2023-12-03T02:00:00+00:00,1432.1
2023-12-03T03:00:00+00:00,1441.4
2023-12-03T04:00:00+00:00,1446.2
2023-12-03T05:00:00+00:00,1453.0
2023-12-03T06:00:00+00:00,1458.9
2023-12-03T07:00:00+00:00,1451.1
2023-12-03T08:00:00+00:00,1446.5
2023-12-03T09:00:00+00:00,1450.0
2023-12-03T10:00:00+00:00,1453.8
2023-12-03T11:00:00+00:00,1455.0
2023-12-03T12:00:00+00:00,1454.6
2023-12-03T13:00:00+00:00,1450.6
2023-12-03T14:00:00+00:00,1446.9
2023-12-03T15:00:00+00:00,1449.5
2023-12-03T16:00:00+00:00,1456.4
2023-12-03T17:00:00+00:00,1473.1
2023-12-03T18:00:00+00:00,1494.4
2023-12-03T19:00:00+00:00,1507.4
2023-12-03T20:00:00+00:00,1516.0
2023-12-03T21:00:00+00:00,1522.8
2023-12-03T22:00:00+00:00,1518.5
2023-12-03T23:00:00+00:00,1520.3
2023-12-04T00:00:00+00:00,1507.7
2023-12-04T01:00:00+00:00,1495.1
2023-12-04T02:00:00+00:00,1488.6
2023-12-04T03:00:00+00:00,1486.6
2023-12-04T04:00:00+00:00,1482.5
2023-12-04T05:00:00+00:00,1483.3
2023-12-04T06:00:00+00:00,1477.8
2023-12-04T07:00:00+00:00,1478.4
2023-12-04T08:00:00+00:00,1485.1
2023-12-04T09:00:00+00:00,1508.0
2023-12-04T10:00:00+00:00,1498.9
2023-12-04T11:00:00+00:00,1472.5
2023-12-04T12:00:00+00:00,1471.3
2023-12-04T13:00:00+00:00,1468.4
2023-12-04T14:00:00+00:00,1468.4
2023-12-04T15:00:00+00:00,1484.6
2023-12-04T16:00:00+00:00,1507.9
2023-12-04T17:00:00+00:00,1543.0
2023-12-04T18:00:00+00:00,1562.7
2023-12-04T19:00:00+00:00,1582.9
2023-12-04T20:00:00+00:00,1611.0
2023-12-04T21:00:00+00:00,1621.3
2023-12-04T22:00:00+00:00,1617.6
2023-12-04T23:00:00+00:00,1600.5
2023-12-05T00:00:00+00:00,1545.5
2023-12-05T01:00:00+00:00,1509.4
2023-12-05T02:00:00+00:00,1484.6
2023-12-05T03:00:00+00:00,1457.7
2023-12-05T04:00:00+00:00,1447.7
2023-12-05T05:00:00+00:00,1448.2
2023-12-05T06:00:00+00:00,1433.8
2023-12-05T07:00:00+00:00,1432.2
2023-12-05T08:00:00+00:00,1432.3
2023-12-05T09:00:00+00:00,1429.7
2023-12-05T10:00:00+00:00,1421.3
2023-12-05T11:00:00+00:00,1417.3
2023-12-05T12:00:00+00:00,1416.8
2023-12-05T13:00:00+00:00,1411.7
2023-12-05T14:00:00+00:00,1406.0
2023-12-05T15:00:00+00:00,1408.5
2023-12-05T16:00:00+00:00,1461.8
2023-12-05T17:00:00+00:00,1523.8
2023-12-05T18:00:00+00:00,1570.3
2023-12-05T19:00:00+00:00,1610.7
2023-12-05T20:00:00+00:00,1644.7
2023-12-05T21:00:00+00:00,1660.2
2023-12-05T22:00:00+00:00,1647.0
2023-12-05T23:00:00+00:00,1605.8
2023-12-06T00:00:00+00:00,1554.0
2023-12-06T01:00:00+00:00,1515.0
2023-12-06T02:00:00+00:00,1488.7
2023-12-06T03:00:00+00:00,1462.9
2023-12-06T04:00:00+00:00,1445.0
2023-12-06T05:00:00+00:00,1434.7
2023-12-06T06:00:00+00:00,1432.7
2023-12-06T07:00:00+00:00,1430.7
2023-12-06T08:00:00+00:00,1431.9
2023-12-06T09:00:00+00:00,1446.0
2023-12-06T10:00:00+00:00,1443.4
2023-12-06T11:00:00+00:00,1437.7
2023-12-06T12:00:00+00:00,1432.3
2023-12-06T13:00:00+00:00,1425.2
2023-12-06T14:00:00+00:00,1414.5
2023-12-06T15:00:00+00:00,1431.8
2023-12-06T16:00:00+00:00,1486.4
2023-12-06T17:00:00+00:00,1553.2
2023-12-06T18:00:00+00:00,1617.2
2023-12-06T19:00:00+00:00,1661.6
2023-12-06T20:00:00+00:00,1663.3
2023-12-06T21:00:00+00:00,1664.0
2023-12-06T22:00:00+00:00,1664.3
2023-12-06T23:00:00+00:00,1657.7
2023-12-07T00:00:00+00:00,1647.2
2023-12-07T01:00:00+00:00,1647.1
2023-12-07T02:00:00+00:00,1636.7
2023-12-07T03:00:00+00:00,1634.0
2023-12-07T04:00:00+00:00,1615.1
2023-12-07T05:00:00+00:00,1610.0
2023-12-07T06:00:00+00:00,1616.1
2023-12-07T07:00:00+00:00,1604.7
2023-12-07T08:00:00+00:00,1600.0
2023-12-07T09:00:00+00:00,1588.6
2023-12-07T10:00:00+00:00,1586.7
2023-12-07T11:00:00+00:00,1573.9
2023-12-07T12:00:00+00:00,1561.5
2023-12-07T13:00:00+00:00,1533.1
2023-12-07T14:00:00+00:00,1511.7
2023-12-07T15:00:00+00:00,1505.7
2023-12-07T16:00:00+00:00,1520.9
2023-12-07T17:00:00+00:00,1536.2
2023-12-07T18:00:00+00:00,1561.1
2023-12-07T19:00:00+00:00,1518.7
2023-12-07T20:00:00+00:00,1490.4
2023-12-07T21:00:00+00:00,1475.0
2023-12-07T22:00:00+00:00,1495.6
2023-12-07T23:00:00+00:00,1492.4
2023-12-08T00:00:00+00:00,1471.9
2023-12-08T01:00:00+00:00,1452.9
2023-12-08T02:00:00+00:00,1443.9
2023-12-08T03:00:00+00:00,1426.5
2023-12-08T04:00:00+00:00,1408.4
2023-12-08T05:00:00+00:00,1400.7
2023-12-08T06:00:00+00:00,1403.6
2023-12-08T07:00:00+00:00,1417.5
2023-12-08T08:00:00+00:00,1428.1
2023-12-08T09:00:00+00:00,1408.6
2023-12-08T10:00:00+00:00,1403.1
2023-12-08T11:00:00+00:00,1409.1
2023-12-08T12:00:00+00:00,1381.4
2023-12-08T13:00:00+00:00,1380.0
2023-12-08T14:00:00+00:00,1380.9
2023-12-08T15:00:00+00:00,1380.4
2023-12-08T16:00:00+00:00,1399.4
2023-12-08T17:00:00+00:00,1402.2
2023-12-08T18:00:00+00:00,1382.1
2023-12-08T19:00:00+00:00,1374.7
2023-12-08T20:00:00+00:00,1371.1
2023-12-08T21:00:00+00:00,1370.7
2023-12-08T22:00:00+00:00,1370.8
2023-12-08T23:00:00+00:00,1370.1
2023-12-09T00:00:00+00:00,1372.8
2023-12-09T01:00:00+00:00,1344.7
2023-12-09T02:00:00+00:00,1344.4
2023-12-09T03:00:00+00:00,1342.9
2023-12-09T04:00:00+00:00,1343.0
2023-12-09T05:00:00+00:00,1337.6
2023-12-09T06:00:00+00:00,1333.6
2023-12-09T07:00:00+00:00,1337.1
2023-12-09T08:00:00+00:00,1333.2
2023-12-09T09:00:00+00:00,1329.6
2023-12-09T10:00:00+00:00,1321.4
2023-12-09T11:00:00+00:00,1327.4
2023-12-09T12:00:00+00:00,1326.8
2023-12-09T13:00:00+00:00,1307.9
2023-12-09T14:00:00+00:00,1298.5
2023-12-09T15:00:00+00:00,1304.4
2023-12-09T16:00:00+00:00,1354.3
2023-12-09T17:00:00+00:00,1386.9
2023-12-09T18:00:00+00:00,1412.3
2023-12-09T19:00:00+00:00,1427.8
2023-12-09T20:00:00+00:00,1437.6
2023-12-09T21:00:00+00:00,1424.1
2023-12-09T22:00:00+00:00,1423.6
2023-12-09T23:00:00+00:00,1418.8
2023-12-10T00:00:00+00:00,1395.5
2023-12-10T01:00:00+00:00,1368.4
2023-12-10T02:00:00+00:00,1348.3
2023-12-10T03:00:00+00:00,1337.2
2023-12-10T04:00:00+00:00,1324.2
2023-12-10T05:00:00+00:00,1320.5
2023-12-10T06:00:00+00:00,1317.1
2023-12-10T07:00:00+00:00,1319.3
2023-12-10T08:00:00+00:00,1329.2
2023-12-10T09:00:00+00:00,1332.2
2023-12-10T10:00:00+00:00,1340.2
2023-12-10T11:00:00+00:00,1343.9
2023-12-10T12:00:00+00:00,1351.9
2023-12-10T13:00:00+00:00,1358.1
2023-12-10T14:00:00+00:00,1369.5
2023-12-10T15:00:00+00:00,1385.2
2023-12-10T16:00:00+00:00,1390.8
2023-12-10T17:00:00+00:00,1417.6
2023-12-10T18:00:00+00:00,1444.1
2023-12-10T19:00:00+00:00,1460.9
2023-12-10T20:00:00+00:00,1485.0
2023-12-10T21:00:00+00:00,1477.8
2023-12-10T22:00:00+00:00,1468.8
2023-12-10T23:00:00+00:00,1459.6
2023-12-11T00:00:00+00:00,1433.8
2023-12-11T01:00:00+00:00,1417.8
2023-12-11T02:00:00+00:00,1401.2
2023-12-11T03:00:00+00:00,1408.3
2023-12-11T04:00:00+00:00,1411.3
2023-12-11T05:00:00+00:00,1394.0
2023-12-11T06:00:00+00:00,1390.7
2023-12-11T07:00:00+00:00,1386.3
2023-12-11T08:00:00+00:00,1390.6
2023-12-11T09:00:00+00:00,1394.7
2023-12-11T10:00:00+00:00,1371.1
2023-12-11T11:00:00+00:00,1356.0
2023-12-11T12:00:00+00:00,1345.7
2023-12-11T13:00:00+00:00,1337.5
2023-12-11T14:00:00+00:00,1338.4
2023-12-11T15:00:00+00:00,1342.7
2023-12-11T16:00:00+00:00,1379.2
2023-12-11T17:00:00+00:00,1432.3
2023-12-11T18:00:00+00:00,1471.1
2023-12-11T19:00:00+00:00,1508.9
2023-12-11T20:00:00+00:00,1513.4
2023-12-11T21:00:00+00:00,1514.3
2023-12-11T22:00:00+00:00,1489.5
2023-12-11T23:00:00+00:00,1466.4
2023-12-12T00:00:00+00:00,1444.5
2023-12-12T01:00:00+00:00,1426.4
2023-12-12T02:00:00+00:00,1402.2
2023-12-12T03:00:00+00:00,1382.8
2023-12-12T04:00:00+00:00,1372.2
2023-12-12T05:00:00+00:00,1362.7
2023-12-12T06:00:00+00:00,1359.0
2023-12-12T07:00:00+00:00,1357.2
2023-12-12T08:00:00+00:00,1359.6
2023-12-12T09:00:00+00:00,1361.9
2023-12-12T10:00:00+00:00,1368.8
2023-12-12T11:00:00+00:00,1368.4
2023-12-12T12:00:00+00:00,1368.5
2023-12-12T13:00:00+00:00,1363.3
2023-12-12T14:00:00+00:00,1357.1
2023-12-12T15:00:00+00:00,1359.3
2023-12-12T16:00:00+00:00,1403.3
2023-12-12T17:00:00+00:00,1429.1
2023-12-12T18:00:00+00:00,1462.1
2023-12-12T19:00:00+00:00,1458.5
2023-12-12T20:00:00+00:00,1467.4
2023-12-12T21:00:00+00:00,1472.8
2023-12-12T22:00:00+00:00,1471.4
2023-12-12T23:00:00+00:00,1464.2
2023-12-13T00:00:00+00:00,1457.1
2023-12-13T01:00:00+00:00,1445.7
2023-12-13T02:00:00+00:00,1426.3
2023-12-13T03:00:00+00:00,1404.3
2023-12-13T04:00:00+00:00,1402.5
2023-12-13T05:00:00+00:00,1402.5
2023-12-13T06:00:00+00:00,1390.2
2023-12-13T07:00:00+00:00,1371.3
2023-12-13T08:00:00+00:00,1367.2
2023-12-13T09:00:00+00:00,1369.3
2023-12-13T10:00:00+00:00,1376.3
2023-12-13T11:00:00+00:00,1370.4
2023-12-13T12:00:00+00:00,1363.4
2023-12-13T13:00:00+00:00,1366.5
2023-12-13T14:00:00+00:00,1368.3
2023-12-13T15:00:00+00:00,1375.6
2023-12-13T16:00:00+00:00,1411.0
2023-12-13T17:00:00+00:00,1460.4
2023-12-13T18:00:00+00:00,1496.7
2023-12-13T19:00:00+00:00,1528.8
2023-12-13T20:00:00+00:00,1549.8
2023-12-13T21:00:00+00:00,1561.6
2023-12-13T22:00:00+00:00,1516.1
2023-12-13T23:00:00+00:00,1484.2
2023-12-14T00:00:00+00:00,1459.7
2023-12-14T01:00:00+00:00,1437.9
2023-12-14T02:00:00+00:00,1418.8
2023-12-14T03:00:00+00:00,1403.6
2023-12-14T04:00:00+00:00,1391.2
2023-12-14T05:00:00+00:00,1384.3
2023-12-14T06:00:00+00:00,1374.4
2023-12-14T07:00:00+00:00,1365.3
2023-12-14T08:00:00+00:00,1359.6
2023-12-14T09:00:00+00:00,1357.7
2023-12-14T10:00:00+00:00,1355.2
2023-12-14T11:00:00+00:00,1342.0
2023-12-14T12:00:00+00:00,1345.8
2023-12-14T13:00:00+00:00,1339.0
2023-12-14T14:00:00+00:00,1334.6
2023-12-14T15:00:00+00:00,1338.5
2023-12-14T16:00:00+00:00,1375.1
2023-12-14T17:00:00+00:00,1429.4
2023-12-14T18:00:00+00:00,1478.3
2023-12-14T19:00:00+00:00,1500.3
2023-12-14T20:00:00+00:00,1493.5
2023-12-14T21:00:00+00:00,1494.4
2023-12-14T22:00:00+00:00,1504.9
2023-12-14T23:00:00+00:00,1498.6
2023-12-15T00:00:00+00:00,1460.0
2023-12-15T01:00:00+00:00,1428.0
2023-12-15T02:00:00+00:00,1409.2
2023-12-15T03:00:00+00:00,1391.0
2023-12-15T04:00:00+00:00,1374.2
2023-12-15T05:00:00+00:00,1367.5
2023-12-15T06:00:00+00:00,1361.1
2023-12-15T07:00:00+00:00,1358.6
2023-12-15T08:00:00+00:00,1357.8
2023-12-15T09:00:00+00:00,1369.2
2023-12-15T10:00:00+00:00,1363.7
2023-12-15T11:00:00+00:00,1352.7
2023-12-15T12:00:00+00:00,1342.2
2023-12-15T13:00:00+00:00,1339.9
2023-12-15T14:00:00+00:00,1339.0
2023-12-15T15:00:00+00:00,1346.3
2023-12-15T16:00:00+00:00,1369.4
2023-12-15T17:00:00+00:00,1440.5
2023-12-15T18:00:00+00:00,1478.7
2023-12-15T19:00:00+00:00,1507.0
2023-12-15T20:00:00+00:00,1525.4
2023-12-15T21:00:00+00:00,1538.5
2023-12-15T22:00:00+00:00,1540.3
2023-12-15T23:00:00+00:00,1507.2
2023-12-16T00:00:00+00:00,1470.0
2023-12-16T01:00:00+00:00,1440.6
2023-12-16T02:00:00+00:00,1421.6
2023-12-16T03:00:00+00:00,1404.7
2023-12-16T04:00:00+00:00,1390.0
2023-12-16T05:00:00+00:00,1381.5
2023-12-16T06:00:00+00:00,1374.0
2023-12-16T07:00:00+00:00,1366.1
2023-12-16T08:00:00+00:00,1361.3
2023-12-16T09:00:00+00:00,1358.3
2023-12-16T10:00:00+00:00,1347.7
2023-12-16T11:00:00+00:00,1348.1
2023-12-16T12:00:00+00:00,1349.5
2023-12-16T13:00:00+00:00,1353.8
2023-12-16T14:00:00+00:00,1348.2
2023-12-16T15:00:00+00:00,1350.1
2023-12-16T16:00:00+00:00,1383.2
2023-12-16T17:00:00+00:00,1440.5
2023-12-16T18:00:00+00:00,1471.6
2023-12-16T19:00:00+00:00,1497.7
2023-12-16T20:00:00+00:00,1519.7
2023-12-16T21:00:00+00:00,1535.3
2023-12-16T22:00:00+00:00,1520.9
2023-12-16T23:00:00+00:00,1489.2
2023-12-17T00:00:00+00:00,1453.4
2023-12-17T01:00:00+00:00,1426.9
2023-12-17T02:00:00+00:00,1403.4
2023-12-17T03:00:00+00:00,1382.9
2023-12-17T04:00:00+00:00,1370.2
2023-12-17T05:00:00+00:00,1358.7
2023-12-17T06:00:00+00:00,1350.4
2023-12-17T07:00:00+00:00,1345.7
2023-12-17T08:00:00+00:00,1340.0
2023-12-17T09:00:00+00:00,1335.1
2023-12-17T10:00:00+00:00,1333.5
2023-12-17T11:00:00+00:00,1328.6
2023-12-17T12:00:00+00:00,1332.9
2023-12-17T13:00:00+00:00,1325.6
2023-12-17T14:00:00+00:00,1325.8
2023-12-17T15:00:00+00:00,1325.5
2023-12-17T16:00:00+00:00,1354.5
2023-12-17T17:00:00+00:00,1425.3
2023-12-17T18:00:00+00:00,1473.2
2023-12-17T19:00:00+00:00,1482.7
2023-12-17T20:00:00+00:00,1483.1
2023-12-17T21:00:00+00:00,1482.1
2023-12-17T22:00:00+00:00,1477.5
2023-12-17T23:00:00+00:00,1438.7
2023-12-18T00:00:00+00:00,1408.6
2023-12-18T01:00:00+00:00,1385.3
2023-12-18T02:00:00+00:00,1368.0
2023-12-18T03:00:00+00:00,1362.4
2023-12-18T04:00:00+00:00,1354.3
2023-12-18T05:00:00+00:00,1345.1
2023-12-18T06:00:00+00:00,1335.2
2023-12-18T07:00:00+00:00,1327.1
2023-12-18T08:00:00+00:00,1331.6
2023-12-18T09:00:00+00:00,1326.0
2023-12-18T10:00:00+00:00,1319.6
2023-12-18T11:00:00+00:00,1322.0
2023-12-18T12:00:00+00:00,1322.5
2023-12-18T13:00:00+00:00,1329.9
2023-12-18T14:00:00+00:00,1334.9
2023-12-18T15:00:00+00:00,1337.2
2023-12-18T16:00:00+00:00,1349.8
2023-12-18T17:00:00+00:00,1391.7
2023-12-18T18:00:00+00:00,1439.5
2023-12-18T19:00:00+00:00,1464.5
2023-12-18T20:00:00+00:00,1468.0
2023-12-18T21:00:00+00:00,1453.6
2023-12-18T22:00:00+00:00,1428.8
2023-12-18T23:00:00+00:00,1426.0
2023-12-19T00:00:00+00:00,1414.9
2023-12-19T01:00:00+00:00,1418.0
2023-12-19T02:00:00+00:00,1420.7
2023-12-19T03:00:00+00:00,1411.1
2023-12-19T04:00:00+00:00,1414.8
2023-12-19T05:00:00+00:00,1421.9
2023-12-19T06:00:00+00:00,1419.4
2023-12-19T07:00:00+00:00,1428.0
2023-12-19T08:00:00+00:00,1421.0
2023-12-19T09:00:00+00:00,1429.4
2023-12-19T10:00:00+00:00,1437.8
2023-12-19T11:00:00+00:00,1448.5
2023-12-19T12:00:00+00:00,1435.2
2023-12-19T13:00:00+00:00,1419.6
2023-12-19T14:00:00+00:00,1426.5
2023-12-19T15:00:00+00:00,1499.1
2023-12-19T16:00:00+00:00,1538.1
2023-12-19T17:00:00+00:00,1586.0
2023-12-19T18:00:00+00:00,1635.8
2023-12-19T19:00:00+00:00,1657.8
2023-12-19T20:00:00+00:00,1664.1
2023-12-19T21:00:00+00:00,1664.1
2023-12-19T22:00:00+00:00,1664.5
2023-12-19T23:00:00+00:00,1592.8
2023-12-20T00:00:00+00:00,1514.9
2023-12-20T01:00:00+00:00,1495.9
2023-12-20T02:00:00+00:00,1482.4
2023-12-20T03:00:00+00:00,1475.4
2023-12-20T04:00:00+00:00,1478.8
2023-12-20T05:00:00+00:00,1529.0
2023-12-20T06:00:00+00:00,1544.8
2023-12-20T07:00:00+00:00,1550.6
2023-12-20T08:00:00+00:00,1553.7
2023-12-20T09:00:00+00:00,1534.9
2023-12-20T10:00:00+00:00,1524.4
2023-12-20T11:00:00+00:00,1503.6
2023-12-20T12:00:00+00:00,1497.9
2023-12-20T13:00:00+00:00,1497.3
2023-12-20T14:00:00+00:00,1504.5
2023-12-20T15:00:00+00:00,1505.2
2023-12-20T16:00:00+00:00,1528.2
2023-12-20T17:00:00+00:00,1556.6
2023-12-20T18:00:00+00:00,1606.8
2023-12-20T19:00:00+00:00,1630.6
2023-12-20T20:00:00+00:00,1636.7
2023-12-20T21:00:00+00:00,1629.1
2023-12-20T22:00:00+00:00,1624.4
2023-12-20T23:00:00+00:00,1600.4
2023-12-21T00:00:00+00:00,1579.0
2023-12-21T01:00:00+00:00,1539.7
2023-12-21T02:00:00+00:00,1508.3
2023-12-21T03:00:00+00:00,1484.9
2023-12-21T04:00:00+00:00,1476.8
2023-12-21T05:00:00+00:00,1466.5
2023-12-21T06:00:00+00:00,1448.3
2023-12-21T07:00:00+00:00,1446.4
2023-12-21T08:00:00+00:00,1443.8
2023-12-21T09:00:00+00:00,1445.0
2023-12-21T10:00:00+00:00,1462.0
2023-12-21T11:00:00+00:00,1466.7
2023-12-21T12:00:00+00:00,1453.6
2023-12-21T13:00:00+00:00,1456.8
2023-12-21T14:00:00+00:00,1447.7
2023-12-21T15:00:00+00:00,1452.9
2023-12-21T16:00:00+00:00,1489.4
2023-12-21T17:00:00+00:00,1539.5
2023-12-21T18:00:00+00:00,1557.5
2023-12-21T19:00:00+00:00,1592.8
2023-12-21T20:00:00+00:00,1633.4
2023-12-21T21:00:00+00:00,1640.9
2023-12-21T22:00:00+00:00,1632.6
2023-12-21T23:00:00+00:00,1591.8
2023-12-22T00:00:00+00:00,1554.0
2023-12-22T01:00:00+00:00,1515.1
2023-12-22T02:00:00+00:00,1481.3
2023-12-22T03:00:00+00:00,1465.3
2023-12-22T04:00:00+00:00,1461.4
2023-12-22T05:00:00+00:00,1461.3
2023-12-22T06:00:00+00:00,1458.4
2023-12-22T07:00:00+00:00,1454.6
2023-12-22T08:00:00+00:00,1448.7
2023-12-22T09:00:00+00:00,1440.1
2023-12-22T10:00:00+00:00,1439.0
2023-12-22T11:00:00+00:00,1445.6
2023-12-22T12:00:00+00:00,1445.4
2023-12-22T13:00:00+00:00,1450.4
2023-12-22T14:00:00+00:00,1449.2
2023-12-22T15:00:00+00:00,1466.2
2023-12-22T16:00:00+00:00,1500.2
2023-12-22T17:00:00+00:00,1535.5
2023-12-22T18:00:00+00:00,1573.2
2023-12-22T19:00:00+00:00,1591.8
2023-12-22T20:00:00+00:00,1606.0
2023-12-22T21:00:00+00:00,1616.8
2023-12-22T22:00:00+00:00,1610.1
2023-12-22T23:00:00+00:00,1584.5
2023-12-23T00:00:00+00:00,1553.5
2023-12-23T01:00:00+00:00,1532.9
2023-12-23T02:00:00+00:00,1509.0
2023-12-23T03:00:00+00:00,1494.8
2023-12-23T04:00:00+00:00,1481.2
2023-12-23T05:00:00+00:00,1476.2
2023-12-23T06:00:00+00:00,1468.7
2023-12-23T07:00:00+00:00,1471.8
2023-12-23T08:00:00+00:00,1470.8
2023-12-23T09:00:00+00:00,1462.0
2023-12-23T10:00:00+00:00,1463.7
2023-12-23T11:00:00+00:00,1462.4
2023-12-23T12:00:00+00:00,1449.9
2023-12-23T13:00:00+00:00,1431.0
2023-12-23T14:00:00+00:00,1407.7
2023-12-23T15:00:00+00:00,1377.4
2023-12-23T16:00:00+00:00,1380.2
2023-12-23T17:00:00+00:00,1387.8
2023-12-23T18:00:00+00:00,1405.3
2023-12-23T19:00:00+00:00,1408.6
2023-12-23T20:00:00+00:00,1395.6
2023-12-23T21:00:00+00:00,1413.0
2023-12-23T22:00:00+00:00,1391.0
