time_stamp,pm2.5_atm
2023-12-01T00:00:00+00:00,40.2
2023-12-01T01:00:00+00:00,40.1
2023-12-01T02:00:00+00:00,38.4
2023-12-01T03:00:00+00:00,38.6
2023-12-01T04:00:00+00:00,43.0
2023-12-01T05:00:00+00:00,42.8
2023-12-01T06:00:00+00:00,42.7
2023-12-01T07:00:00+00:00,44.8
2023-12-01T08:00:00+00:00,44.5
2023-12-01T09:00:00+00:00,44.5
2023-12-01T10:00:00+00:00,44.0
2023-12-01T11:00:00+00:00,44.8
2023-12-01T12:00:00+00:00,44.0
2023-12-01T13:00:00+00:00,44.8
2023-12-01T14:00:00+00:00,45.2
2023-12-01T15:00:00+00:00,44.9
2023-12-01T16:00:00+00:00,45.7
2023-12-01T17:00:00+00:00,29.7
2023-12-01T18:00:00+00:00,17.3
2023-12-01T19:00:00+00:00,16.8
2023-12-01T20:00:00+00:00,11.3
2023-12-01T21:00:00+00:00,10.9
2023-12-01T22:00:00+00:00,12.6
2023-12-01T23:00:00+00:00,4.8
2023-12-02T00:00:00+00:00,3.3
2023-12-02T01:00:00+00:00,6.3
2023-12-02T02:00:00+00:00,10.1
2023-12-02T03:00:00+00:00,4.3
2023-12-02T04:00:00+00:00,7.9
2023-12-02T05:00:00+00:00,3.6
2023-12-02T06:00:00+00:00,1.6
2023-12-02T07:00:00+00:00,0.5
2023-12-02T08:00:00+00:00,0.6
2023-12-02T09:00:00+00:00,1.2
2023-12-02T10:00:00+00:00,1.0
2023-12-02T11:00:00+00:00,1.8
2023-12-02T12:00:00+00:00,2.7
2023-12-02T13:00:00+00:00,2.4
2023-12-02T14:00:00+00:00,2.0
2023-12-02T15:00:00+00:00,3.7
2023-12-02T16:00:00+00:00,1.0
2023-12-02T17:00:00+00:00,0.6
2023-12-02T18:00:00+00:00,0.7
2023-12-02T19:00:00+00:00,0.5
2023-12-02T20:00:00+00:00,0.2
2023-12-02T21:00:00+00:00,0.0
2023-12-02T22:00:00+00:00,0.0
2023-12-02T23:00:00+00:00,0.0
2023-12-03T00:00:00+00:00,0.0
2023-12-03T01:00:00+00:00,0.0
2023-12-03T02:00:00+00:00,0.1
2023-12-03T03:00:00+00:00,0.2
2023-12-03T04:00:00+00:00,0.0
2023-12-03T05:00:00+00:00,0.1
2023-12-03T06:00:00+00:00,0.0
2023-12-03T07:00:00+00:00,0.0
2023-12-03T08:00:00+00:00,0.0
2023-12-03T09:00:00+00:00,0.0
2023-12-03T10:00:00+00:00,0.0
2023-12-03T11:00:00+00:00,0.0
2023-12-03T12:00:00+00:00,0.0
2023-12-03T13:00:00+00:00,0.0
2023-12-03T14:00:00+00:00,0.0
2023-12-03T15:00:00+00:00,0.4
2023-12-03T16:00:00+00:00,0.3
2023-12-03T17:00:00+00:00,0.0
2023-12-03T18:00:00+00:00,0.0
2023-12-03T19:00:00+00:00,0.0
2023-12-03T20:00:00+00:00,0.0
2023-12-03T21:00:00+00:00,0.0
2023-12-03T22:00:00+00:00,0.0
2023-12-03T23:00:00+00:00,0.3
2023-12-04T00:00:00+00:00,0.7
2023-12-04T01:00:00+00:00,1.5
2023-12-04T02:00:00+00:00,5.9
2023-12-04T03:00:00+00:00,4.1
2023-12-04T04:00:00+00:00,2.2
2023-12-04T05:00:00+00:00,1.0
2023-12-04T06:00:00+00:00,1.5
2023-12-04T07:00:00+00:00,2.7
2023-12-04T08:00:00+00:00,3.3
2023-12-04T09:00:00+00:00,4.0
2023-12-04T10:00:00+00:00,3.7
2023-12-04T11:00:00+00:00,2.8
2023-12-04T12:00:00+00:00,4.0
2023-12-04T13:00:00+00:00,14.2
2023-12-04T14:00:00+00:00,8.4
2023-12-04T15:00:00+00:00,7.9
2023-12-04T16:00:00+00:00,6.7
2023-12-04T17:00:00+00:00,3.6
2023-12-04T18:00:00+00:00,1.2
2023-12-04T19:00:00+00:00,1.2
2023-12-04T20:00:00+00:00,0.7
2023-12-04T21:00:00+00:00,0.1
2023-12-04T22:00:00+00:00,0.2
2023-12-04T23:00:00+00:00,2.4
